
MONDO:0007686	gray platelet syndrome	UMLS:C0272302	Grey platelet syndrome	UMLS:CN205641	Platelet alpha-granule deficiency	UMLS		live		live	
MONDO:0007686	gray platelet syndrome	UMLS:C2717750	Platelet alpha-Granule Deficiency	UMLS:CN205641	Platelet alpha-granule deficiency	UMLS		live		live	
MONDO:0007713	clonic hemifacial spasm	UMLS:C1841639	Focal myoclonus of face	UMLS:C3536936	Clonic hemifacial spasm	UMLS		live		live	
MONDO:0007716	alpha thalassemia-intellectual disability syndrome type 1	UMLS:C0475813	Alpha thalassemia-mental retardation syndrome	UMLS:C0795917	Alpha thalassemia-mental retardation syndrome	UMLS		live		live	
MONDO:0007744	cholesterol-ester transfer protein deficiency	UMLS:C3875011	Familial hyperalphalipoproteinemia	UMLS:CN205999	Familial hyperalphalipoproteinemia	UMLS		live		live	
MONDO:0007749	autosomal recessive infantile hypercalcemia	UMLS:C0268080	Idiopathic hypercalcemia of infancy	UMLS:C4329374	Autosomal Recessive Infantile Hypercalcemia	UMLS		live		live	
MONDO:0007749	autosomal recessive infantile hypercalcemia	UMLS:C0268080	Idiopathic hypercalcemia of infancy	UMLS:CN203398	Familial infantile hypercalcemia with suppressed intact parathyroid hormone	UMLS		live		live	
MONDO:0007749	autosomal recessive infantile hypercalcemia	UMLS:C4329374	Autosomal Recessive Infantile Hypercalcemia	UMLS:CN203398	Familial infantile hypercalcemia with suppressed intact parathyroid hormone	UMLS		live		live	
MONDO:0007780	hypertelorism, Teebi type	UMLS:C0796179	Teebi syndrome	UMLS:CN199596	Teebi syndrome	UMLS		live		live	
MONDO:0007803	multiple system atrophy	UMLS:C0037019	Shy-Drager syndrome	UMLS:C0393571		UMLS		live		live	
MONDO:0007848	autosomal dominant keratitis	UMLS:C1835698	Hereditary keratitis	UMLS:C4017065	Autosomal dominant keratitis	UMLS		live		live	
MONDO:0007848	autosomal dominant keratitis	UMLS:C1835698	Hereditary keratitis	UMLS:CN068649	Keratitis, autosomal dominant	UMLS		live		live	
MONDO:0007848	autosomal dominant keratitis	UMLS:C4017065	Autosomal dominant keratitis	UMLS:CN068649	Keratitis, autosomal dominant	UMLS		live		live	
MONDO:0007864	angioosteohypertrophic syndrome	UMLS:C0022739	KLIPPEL-TRENAUNAY-WEBER SYNDROME	UMLS:CN201567	Klippel-Trénaunay-Weber syndrome	UMLS		live		live	
MONDO:0007879	larynx atresia	GARD:0003192	Larynx, congenital partial atresia of	GARD:0003194	Larynx atresia	GARD		live		live	
MONDO:0007880	congenital laryngeal web	MESH:C537676	Gay Feinmesser Cohen syndrome	MESH:C563636	Laryngeal Web, Familial	MESH		live		live	
MONDO:0007886	uterine corpus leiomyoma	UMLS:C0042133	Uterine fibroids	UMLS:C2242776	Plexiform leiomyoma	UMLS		live		live	
MONDO:0007888	hereditary leiomyomatosis and renal cell cancer	UMLS:C1708350	Reed syndrome	UMLS:CN239164	Multiple Cutaneous and Uterine Leiomyomas	UMLS		live		live	
MONDO:0007891	familial generalized lentiginosis	UMLS:C3492944	LENTIGINOSIS PROFUSA	UMLS:CN201466	Familial multiple lentigines syndrome without systemic involvement	UMLS		live		live	
MONDO:0007893	Noonan syndrome with multiple lentigines	UMLS:C0175704	Leopard syndrome	UMLS:CN074218	LPRD1	UMLS		live		live	
MONDO:0007896	acute monocytic leukemia	UMLS:C0023465	Acute monocytic leukemia	UMLS:C1318544	Acute Monocytic Leukemia	UMLS		live		live	
MONDO:0007908	multiple symmetric lipomatosis	UMLS:C0023804	Multiple symmetrical lipomatosis	UMLS:C0024445	LIPOMATOSIS, FAMILIAL BENIGN CERVICAL	UMLS		live		live	
MONDO:0007908	multiple symmetric lipomatosis	UMLS:C0023804	Multiple symmetrical lipomatosis	UMLS:CN201658	Launois-Bensaude lipomatosis	UMLS		live		live	
MONDO:0007908	multiple symmetric lipomatosis	UMLS:C0024445	LIPOMATOSIS, FAMILIAL BENIGN CERVICAL	UMLS:CN201658	Launois-Bensaude lipomatosis	UMLS		live		live	
MONDO:0007916	primary intestinal lymphangiectasia	UMLS:C0267372	Primary intestinal lymphangiectasia	UMLS:CN206410	Waldmann disease	UMLS		live		live	
MONDO:0007920	Meige disease	DOID:0070213	hereditary lymphedema II	DOID:3982	Meige syndrome	DOID		live		live	
MONDO:0007920	Meige disease	MESH:C562467	Lymphedema, Hereditary, II	MESH:D008538	Meige Syndrome	MESH		live		live	
MONDO:0007928	Fechtner syndrome	UMLS:C0403445	Fechtner Syndrome	UMLS:CN226030	Fechtner syndrome	UMLS		live		live	
MONDO:0007929	Epstein syndrome	UMLS:C0398641	Epstein Syndrome	UMLS:CN226018	Epstein syndrome	UMLS		live		live	
MONDO:0007935	cystoid macular edema	UMLS:C0024440	Cystoid macular edema	UMLS:C0730317	Autosomal dominant cystoid macular edema	UMLS		live		live	
MONDO:0007937	renal hypomagnesemia 2	UMLS:C1835171	Renal hypomagnesemia type 2	UMLS:C4511005	Autosomal dominant primary hypomagnesemia with hypocalciuria	UMLS		live		live	
MONDO:0007947	Marfan syndrome	Orphanet:284963	Marfan syndrome type 1	Orphanet:558	Marfan syndrome	Orphanet		live		live	
MONDO:0007947	Marfan syndrome	UMLS:C0024796	Marfan's syndrome	UMLS:CN202883	MFS1	UMLS		live		live	
MONDO:0007959	medulloblastoma	DOID:0050902	medulloblastoma	DOID:0060104	cerebellar medulloblastoma	DOID		live		live	
MONDO:0007959	medulloblastoma	UMLS:C0025149	Medulloblastoma	UMLS:C1334410	Localized Primitive Neuroectodermal Tumor	UMLS		live		live	
MONDO:0008006	Mobius syndrome	UMLS:C0221060	Möbius syndrome	UMLS:C0853240	Congenital facial diplegia	UMLS		live		live	
MONDO:0008045	spinal muscular atrophy-progressive myoclonic epilepsy syndrome	GARD:0003044	Jankovic Rivera syndrome	GARD:0003875	Myoclonus hereditary progressive distal muscular atrophy	GARD		live		live	
MONDO:0008047	episodic ataxia type 1	UMLS:C1719788	Episodic ataxia type 1	UMLS:CN042654	Myokymia 1 with or without hypomagnesemia	UMLS		live		live	
MONDO:0008049	myopathy, distal, infantile-onset	UMLS:C1834556	Myopathy, Distal, with Onset in Infancy	UMLS:C4011725	MYOPATHY, DISTAL, INFANTILE-ONSET	UMLS		live		live	
MONDO:0008071	autosomal dominant progressive nephropathy with hypertension	UMLS:C0403443	Autosomal dominant progressive nephropathy with hypertension	UMLS:C3839782	Autosomal dominant progressive nephropathy with hypertension	UMLS		live		live	
MONDO:0008083	neuronal ceroid lipofuscinosis 4B	UMLS:C1834207	CLN4B disease	UMLS:C4284284	Neuronal Ceroid Lipofuscinosis Type 4B	UMLS		live		live	
MONDO:0008094	familial multiple nevi flammei	UMLS:C0235752		UMLS:CN205384	Familial multiple port-wine stains	UMLS		live		live	
MONDO:0008136	isolated optic nerve hypoplasia	UMLS:C1833797	OPTIC NERVE HYPOPLASIA, BILATERAL	UMLS:C4510723	Isolated optic nerve hypoplasia	UMLS		live		live	
MONDO:0008138	syndromic orbital border hypoplasia	UMLS:C1833795	Urrets-Zavalia syndrome	UMLS:C4273912	Syndromic orbital border hypoplasia	UMLS		live		live	
MONDO:0008145	Ollier disease	UMLS:C0014084	Enchondromatosis	UMLS:C0206641	Osteochondromatosis	UMLS		live		live	
MONDO:0008145	Ollier disease	UMLS:C0014084	Enchondromatosis	UMLS:CN203308	Dyschondroplasia	UMLS		live		live	
MONDO:0008145	Ollier disease	UMLS:C0206641	Osteochondromatosis	UMLS:CN203308	Dyschondroplasia	UMLS		live		live	
MONDO:0008146	osteogenesis imperfecta type 1	UMLS:CN201103	Van der Hoeve syndrome	UMLS:CN536249	Osteogenesis imperfecta type 1	UMLS		live		live	
MONDO:0008152	multicentric carpo-tarsal osteolysis with or without nephropathy	GARD:0003818	Multicentric osteolysis nephropathy	GARD:0013042	Multicentric carpotarsal osteolysis syndrome	GARD		live		live	
MONDO:0008165	southeast Asian ovalocytosis	UMLS:C1833690	Ovalocytosis, Hereditary Hemolytic	UMLS:C1862323	Southeast Asian ovalocytosis	UMLS		live		live	
MONDO:0008171	nephrolithiasis	UMLS:C0156257	Calculus of kidney and ureter	UMLS:C0392525	Nephrolithiasis	UMLS		live		live	
MONDO:0008171	nephrolithiasis	UMLS:C0156257	Calculus of kidney and ureter	UMLS:C1833683	Nephrolithiasis, calcium oxalate	UMLS		live		live	
MONDO:0008171	nephrolithiasis	UMLS:C0392525	Nephrolithiasis	UMLS:C1833683	Nephrolithiasis, calcium oxalate	UMLS		live		live	
MONDO:0008219	pemphigus vulgaris	GARD:0004270	Familial pemphigus vulgaris	GARD:0007355	Pemphigus vulgaris	GARD		live		live	
MONDO:0008224	hyperkalemic periodic paralysis	UMLS:C0238357	Hyperkalemic periodic paralysis	UMLS:CN074266	HYPP	UMLS		live		live	
MONDO:0008259	familial spontaneous pneumothorax	UMLS:C1868193	Primary spontaneous pneumothorax	UMLS:C4275252	Familial spontaneous pneumothorax	UMLS		live		live	
MONDO:0008264	autosomal dominant medullary cystic kidney disease with or without hyperuricemia	MEDGEN:358137		MEDGEN:881357		MEDGEN		live		live	
MONDO:0008264	autosomal dominant medullary cystic kidney disease with or without hyperuricemia	UMLS:C1868139	Medullary cystic kidney disease 1	UMLS:C4054549	Medullary Cystic Kidney Disease Type I	UMLS		live		live	
MONDO:0008264	autosomal dominant medullary cystic kidney disease with or without hyperuricemia	UMLS:C1868139	Medullary cystic kidney disease 1	UMLS:C4511620	Autosomal dominant tubulointerstitial kidney disease	UMLS		live		live	
MONDO:0008264	autosomal dominant medullary cystic kidney disease with or without hyperuricemia	UMLS:C1868139	Medullary cystic kidney disease 1	UMLS:CN204412	Autosomal dominant medullary cystic kidney disease with or without hyperuricemia	UMLS		live		live	
MONDO:0008264	autosomal dominant medullary cystic kidney disease with or without hyperuricemia	UMLS:C1868139	Medullary cystic kidney disease 1	UMLS:CN536252	Autosomal dominant medullary cystic kidney disease with or without hyperuricemia	UMLS		live		live	
MONDO:0008264	autosomal dominant medullary cystic kidney disease with or without hyperuricemia	UMLS:C4054549	Medullary Cystic Kidney Disease Type I	UMLS:C4511620	Autosomal dominant tubulointerstitial kidney disease	UMLS		live		live	
MONDO:0008264	autosomal dominant medullary cystic kidney disease with or without hyperuricemia	UMLS:C4054549	Medullary Cystic Kidney Disease Type I	UMLS:CN204412	Autosomal dominant medullary cystic kidney disease with or without hyperuricemia	UMLS		live		live	
MONDO:0008264	autosomal dominant medullary cystic kidney disease with or without hyperuricemia	UMLS:C4054549	Medullary Cystic Kidney Disease Type I	UMLS:CN536252	Autosomal dominant medullary cystic kidney disease with or without hyperuricemia	UMLS		live		live	
MONDO:0008264	autosomal dominant medullary cystic kidney disease with or without hyperuricemia	UMLS:C4511620	Autosomal dominant tubulointerstitial kidney disease	UMLS:CN204412	Autosomal dominant medullary cystic kidney disease with or without hyperuricemia	UMLS		live		live	
MONDO:0008264	autosomal dominant medullary cystic kidney disease with or without hyperuricemia	UMLS:C4511620	Autosomal dominant tubulointerstitial kidney disease	UMLS:CN536252	Autosomal dominant medullary cystic kidney disease with or without hyperuricemia	UMLS		live		live	
MONDO:0008264	autosomal dominant medullary cystic kidney disease with or without hyperuricemia	UMLS:CN204412	Autosomal dominant medullary cystic kidney disease with or without hyperuricemia	UMLS:CN536252	Autosomal dominant medullary cystic kidney disease with or without hyperuricemia	UMLS		live		live	
MONDO:0008272	polysyndactyly	GARD:0001616	Crossed polydactyly type 1	GARD:0009903	Preaxial polydactyly type 4	GARD		live		live	
MONDO:0008272	polysyndactyly	UMLS:C0265553		UMLS:C1868111	Preaxial polydactyly type 4	UMLS		live		live	
MONDO:0008280	Peutz-Jeghers syndrome	UMLS:C0031269	Peutz-Jeghers syndrome	UMLS:C1333088	Colonic hamartomatous polyps	UMLS		live		live	
MONDO:0008295	sporadic porphyria cutanea tarda	UMLS:C1276127	Sporadic porphyria cutanea tarda	UMLS:C1867968	Porphyria cutanea tarda type I	UMLS		live		live	
MONDO:0008310	progeria	UMLS:C0033300	Progeria	UMLS:CN236401	Progeria	UMLS		live		live	
MONDO:0008346	pulmonary hemosiderosis	DOID:10328	siderosis	DOID:12118	pulmonary hemosiderosis	DOID		live		live	
MONDO:0008346	pulmonary hemosiderosis	GARD:0006763	Idiopathic pulmonary hemosiderosis	GARD:0007645	Siderosis	GARD		live		live	
MONDO:0008348	pulmonary nodular lymphoid hyperplasia	UMLS:C1334969	Pulmonary nodular lymphoid hyperplasia	UMLS:C1867419	Pulmonary pseudolymphoma	UMLS		live		live	
MONDO:0008384	rheumatoid nodulosis	SCTID:402426007	rheumatoid nodulosis (disorder)	SCTID:402427003	accelerated rheumatoid nodulosis (disorder)	SCTID		live		live	
MONDO:0008391	Robinow-Sorauf syndrome	UMLS:C1867146	ROBINOW-SORAUF SYNDROME	UMLS:CN203672	Robinow-Sorauf syndrome	UMLS		live		live	
MONDO:0008438	hereditary spastic paraplegia 4	UMLS:C1866855	SPG4	UMLS:C4510079	Autosomal dominant spastic paraplegia type 4	UMLS		live		live	
MONDO:0008458	spinocerebellar ataxia type 2	DOID:0050955	spinocerebellar ataxia type 2	DOID:0060204	amyotrophic lateral sclerosis type 13	DOID		live		live	
MONDO:0008485	Sebocystomatosis	UMLS:C0259771	Steatocystoma multiplex	UMLS:C3671377	Sebocystomatosis	UMLS		live		live	
MONDO:0008501	Sturge-Weber syndrome	UMLS:C0038505		UMLS:CN204001	Sturge-Weber-Krabbe syndrome	UMLS		live		live	
MONDO:0008512	syndactyly type 1	UMLS:C1861380	Syndactyly type 1	UMLS:C4275033	Syndactyly type 1	UMLS		live		live	
MONDO:0008546	thanatophoric dysplasia type 1	UMLS:C1300256	Thanatophoric dysplasia, type 1	UMLS:C1868678	Thanatophoric dwarfism type 1	UMLS		live		live	
MONDO:0008547	thanatophoric dysplasia type 2	UMLS:C1300257	Thanatophoric dysplasia, type 2	UMLS:CN206542	Thanatophoric dwarfism-cloverleaf skull syndrome	UMLS		live		live	
MONDO:0008557	Paris-Trousseau thrombocytopenia	UMLS:C1861178	THROMBOCYTOPENIA, PARIS-TROUSSEAU TYPE	UMLS:C1956093	Paris-Trousseau Thrombocytopenia	UMLS		live		live	
MONDO:0008583	inherited torticollis (disease)	SCTID:268240006	congenital torticollis (disorder)	SCTID:70070008	torticollis (disorder)	SCTID		live		live	
MONDO:0008592	tricho-dento-osseous syndrome	GARD:0005252	Tricho-dento-osseous syndrome 1	GARD:0007799	Tricho-dento-osseous syndrome	GARD		live		live	
MONDO:0008633	Muckle-Wells syndrome	UMLS:C0268390	Muckle-Wells syndrome	UMLS:C1304205	Neutrophilic urticaria	UMLS		live		live	
MONDO:0008641	retinal vasculopathy with cerebral leukoencephalopathy and systemic manifestations	GARD:0001217	Retinal vasculopathy with cerebral leukodystrophy	GARD:0002558	Grand Kaine Fulling syndrome	GARD		live		live	
MONDO:0008641	retinal vasculopathy with cerebral leukoencephalopathy and systemic manifestations	GARD:0001217	Retinal vasculopathy with cerebral leukodystrophy	GARD:0010535	Hereditary vascular retinopathy	GARD		live		live	
MONDO:0008641	retinal vasculopathy with cerebral leukoencephalopathy and systemic manifestations	GARD:0002558	Grand Kaine Fulling syndrome	GARD:0010535	Hereditary vascular retinopathy	GARD		live		live	
MONDO:0008641	retinal vasculopathy with cerebral leukoencephalopathy and systemic manifestations	SCTID:720854004	cerebroretinal vasculopathy (disorder)	SCTID:721141004	hereditary vascular retinopathy (disorder)	SCTID		live		live	
MONDO:0008642	VACTERL/vater association	UMLS:C0220708	VATER association	UMLS:C1735591		UMLS		live		live	
MONDO:0008642	VACTERL/vater association	UMLS:C0220708	VATER association	UMLS:CN206312	VATER association	UMLS		live		live	
MONDO:0008642	VACTERL/vater association	UMLS:C1735591		UMLS:CN206312	VATER association	UMLS		live		live	
MONDO:0008650	posterior fusion of lumbosacral vertebrae-blepharoptosis syndrome	GARD:0002276	Faulk Epstein Jones syndrome	GARD:0005487	Vertebral fusion posterior lumbosacral blepharoptosis	GARD		live		live	
MONDO:0008681	WAGR syndrome	GARD:0001732	Chromosome 11p deletion	GARD:0005528	WAGR syndrome	GARD		live		live	
MONDO:0008681	WAGR syndrome	UMLS:C0206115	WAGR syndrome	UMLS:C2931803	Deletion 11p13	UMLS		live		live	
MONDO:0008682	Denys-Drash syndrome	UMLS:C0950121	Wilms tumor and pseudohermaphroditism	UMLS:C3151568	NEPHROTIC SYNDROME TYPE 4	UMLS		live		live	
MONDO:0008684	Wolf-Hirschhorn syndrome	UMLS:C0796117	PITT-ROGERS-DANKS SYNDROME	UMLS:C0796202	WITTWER SYNDROME	UMLS		live		live	
MONDO:0008684	Wolf-Hirschhorn syndrome	UMLS:C0796117	PITT-ROGERS-DANKS SYNDROME	UMLS:C1956097	Wolf Hirschhorn syndrome	UMLS		live		live	
MONDO:0008684	Wolf-Hirschhorn syndrome	UMLS:C0796117	PITT-ROGERS-DANKS SYNDROME	UMLS:CN207113	Pitt-Rogers-Danks syndrome	UMLS		live		live	
MONDO:0008684	Wolf-Hirschhorn syndrome	UMLS:C0796202	WITTWER SYNDROME	UMLS:C1956097	Wolf Hirschhorn syndrome	UMLS		live		live	
MONDO:0008684	Wolf-Hirschhorn syndrome	UMLS:C0796202	WITTWER SYNDROME	UMLS:CN207113	Pitt-Rogers-Danks syndrome	UMLS		live		live	
MONDO:0008684	Wolf-Hirschhorn syndrome	UMLS:C1956097	Wolf Hirschhorn syndrome	UMLS:CN207113	Pitt-Rogers-Danks syndrome	UMLS		live		live	
MONDO:0008698	achalasia (disease)	UMLS:C0014848	Esophageal achalasia	UMLS:C1321756	Achalasia	UMLS		live		live	
MONDO:0008698	achalasia (disease)	UMLS:C0014848	Esophageal achalasia	UMLS:C2939435	Hypertensive lower esophageal sphincter	UMLS		live		live	
MONDO:0008698	achalasia (disease)	UMLS:C1321756	Achalasia	UMLS:C2939435	Hypertensive lower esophageal sphincter	UMLS		live		live	
MONDO:0008704	short-limb skeletal dysplasia with severe combined immunodeficiency	GARD:0000463	Achondroplasia and Swiss type agammaglobulinemia	GARD:0002988	Achondroplasia and severe combined immunodeficiency	GARD		live		live	
MONDO:0008709	acrocephalopolydactyly	UMLS:C3495588	Acrocephalopolydactylous dysplasia	UMLS:CN201238	Elejalde syndrome	UMLS		live		live	
MONDO:0008716	Acrogeria	UMLS:C0238590	Acrogeria	UMLS:C0406584	Gottron syndrome	UMLS		live		live	
MONDO:0008728	classic congenital adrenal hyperplasia due to 21-hydroxylase deficiency	GARD:0005757	21-hydroxylase deficiency	GARD:0012665	Classic congenital adrenal hyperplasia due to 21-hydroxylase deficiency	GARD		live		live	
MONDO:0008728	classic congenital adrenal hyperplasia due to 21-hydroxylase deficiency	SCTID:124221007	deficiency of steroid 21-monooxygenase (disorder)	SCTID:717261006	classic congenital adrenal hyperplasia due to 21-hydroxylase deficiency (disorder)	SCTID		live		live	
MONDO:0008747	oculocutaneous albinism type 3	GARD:0004039	Oculocutaneous albinism type 3	GARD:0009641	Rufous oculocutaneous albinism	GARD		live		live	
MONDO:0008749	pseudohypoparathyroidism type 2	UMLS:C2932717	Pseudohypoparathyroidism Type 2	UMLS:CN206737	Pseudohypoparathyroidism type 2	UMLS		live		live	
MONDO:0008753	alkaptonuria	UMLS:C0002066	Alkaptonuria	UMLS:C2931645	Hereditary ochronosis	UMLS		live		live	
MONDO:0008758	mitochondrial DNA depletion syndrome 4a	DOID:0080122	mitochondrial DNA depletion syndrome 4a	DOID:1442	Alpers syndrome	DOID		live		live	
MONDO:0008771	amelogenesis imperfecta type 1G	GARD:0000646	Amelogenesis imperfecta nephrocalcinosis	GARD:0009860	Amelogenesis imperfecta hypoplastic type, IG	GARD		live		live	
MONDO:0008772	amelogenesis imperfecta type 2A1	MESH:C538242	Amelogenesis imperfecta pigmented hypomaturation type	MESH:C567146	Amelogenesis Imperfecta, Hypomaturation Type, Iia1	MESH		live		live	
MONDO:0008786	pyridoxine-responsive sideroblastic anemia	UMLS:C0272027	Pyridoxine-responsive sideroblastic anemia	UMLS:C1859787	ANEMIA, SIDEROBLASTIC, PYRIDOXINE-RESPONSIVE, AUTOSOMAL RECESSIVE	UMLS		live		live	
MONDO:0008798	nonsyndromic congenital nail disorder 4	DOID:0050643	anonychia congenita	DOID:0080082	nonsyndromic congenital nail disorder 4	DOID		live		live	
MONDO:0008810	familial apolipoprotein C-II deficiency	UMLS:C0268199	Familial apolipoprotein C-II deficiency	UMLS:C1720779	Familial apoC-II deficiency	UMLS		live		live	
MONDO:0008869	Seckel syndrome 1	UMLS:C1837590	Seckel Syndrome 3	UMLS:CN033164	SCKL1	UMLS		live		live	
MONDO:0008895	hereditary arterial and articular multiple calcification syndrome	UMLS:C1859372	Calcification of joints and arteries	UMLS:C4305347	Hereditary arterial and articular multiple calcification syndrome	UMLS		live		live	
MONDO:0008915	dilated cardiomyopathy-hypergonadotropic hypogonadism syndrome	UMLS:C0796031	Malouf syndrome	UMLS:C0796083	Najjar syndrome	UMLS		live		live	
MONDO:0008926	COFS syndrome	GARD:0001060	Cataract-microcephaly-failure to thrive-kyphoscoliosis	GARD:0006027	Cerebro-oculo-facio-skeletal syndrome	GARD		live		live	
MONDO:0008947	bilateral striopallidodentate calcinosis	SCTID:110997000	fahr's syndrome (disorder)	SCTID:230311004	basal ganglia degeneration with calcification (disorder)	SCTID		live		live	
MONDO:0008947	bilateral striopallidodentate calcinosis	UMLS:C0393589	Basal ganglia degeneration with calcification	UMLS:CN852731	Primary Familial Brain Calcification	UMLS		live		live	
MONDO:0008959	CHAND syndrome	UMLS:C0406733	Curly hair, ankyloblepharon, nail dysplasia syndrome	UMLS:CN199447	CHAND syndrome	UMLS		live		live	
MONDO:0008974	Greenberg dysplasia	UMLS:C2931048	HEM dysplasia	UMLS:CN199524	HEM dysplasia	UMLS		live		live	
MONDO:0008982	central areolar choroidal dystrophy	SCTID:231996009	central areolar choroidal sclerosis (disorder)	SCTID:312918002	choroidal dystrophy (disorder)	SCTID		live		live	
MONDO:0009007	Jalili syndrome	UMLS:C3495589	Jalili syndrome	UMLS:CN200616	Cone rod dystrophy-amelogenesis imperfecta syndrome	UMLS		live		live	
MONDO:0009008	heart defect-tongue hamartoma-polysyndactyly syndrome	GARD:0002612	Heart defect, tongue hamartoma and polysyndactyly	GARD:0004166	Orstavik Lindemann Solberg syndrome	GARD		live		live	
MONDO:0009009	hypoplasminogenemia	UMLS:C0398621	Hypoplasminogenemia	UMLS:C1968804	Plasminogen deficiency type 1	UMLS		live		live	
MONDO:0009025	apparent mineralocorticoid excess	UMLS:C2936861	CORTISOL 11-BETA-KETOREDUCTASE DEFICIENCY	UMLS:C3887949	Apparent mineralocorticoid excess	UMLS		live		live	
MONDO:0009025	apparent mineralocorticoid excess	UMLS:C2936861	CORTISOL 11-BETA-KETOREDUCTASE DEFICIENCY	UMLS:CN203981	Ulick syndrome	UMLS		live		live	
MONDO:0009025	apparent mineralocorticoid excess	UMLS:C3887949	Apparent mineralocorticoid excess	UMLS:CN203981	Ulick syndrome	UMLS		live		live	
MONDO:0009032	cranioectodermal dysplasia	UMLS:C0432235	Cranioectodermal dysplasia	UMLS:CN016627	Sensenbrenner syndrome	UMLS		live		live	
MONDO:0009032	cranioectodermal dysplasia	UMLS:C0432235	Cranioectodermal dysplasia	UMLS:CN119432	Sensenbrenner syndrome	UMLS		live		live	
MONDO:0009032	cranioectodermal dysplasia	UMLS:CN016627	Sensenbrenner syndrome	UMLS:CN119432	Sensenbrenner syndrome	UMLS		live		live	
MONDO:0009044	Crigler-Najjar syndrome	UMLS:C0010324	UGT deficiency type 1	UMLS:CN119421	UGT deficiency	UMLS		live		live	
MONDO:0009049	Cushing syndrome due to macronodular adrenal hyperplasia	UMLS:C1857451	ACTH-INDEPENDENT MACRONODULAR ADRENAL HYPERPLASIA	UMLS:C2062388	Cushing syndrome due to macronodular adrenal hyperplasia	UMLS		live		live	
MONDO:0009049	Cushing syndrome due to macronodular adrenal hyperplasia	UMLS:C1857451	ACTH-INDEPENDENT MACRONODULAR ADRENAL HYPERPLASIA	UMLS:CN200644	Primary bilateral macronodular adrenal hyperplasia	UMLS		live		live	
MONDO:0009049	Cushing syndrome due to macronodular adrenal hyperplasia	UMLS:C2062388	Cushing syndrome due to macronodular adrenal hyperplasia	UMLS:CN200644	Primary bilateral macronodular adrenal hyperplasia	UMLS		live		live	
MONDO:0009050	Cushing disease due to pituitary adenoma	UMLS:C0221406	Pituitary-dependent Cushing's disease	UMLS:C1306214	ACTH-secreting pituitary adenoma	UMLS		live		live	
MONDO:0009054	autosomal recessive cutis laxa type 2, classic type	DOID:0070136	autosomal dominant cutis laxa 2	DOID:0070141	autosomal recessive cutis laxa type II classic type	DOID		live		live	
MONDO:0009058	cystathioninuria (disease)	UMLS:C0220993	Cystathioninuria	UMLS:C0268616	Gamma-cystathionase deficiency	UMLS		live		live	
MONDO:0009058	cystathioninuria (disease)	UMLS:C0220993	Cystathioninuria	UMLS:C3495552	CYSTATHIONASE DEFICIENCY	UMLS		live		live	
MONDO:0009058	cystathioninuria (disease)	UMLS:C0268616	Gamma-cystathionase deficiency	UMLS:C3495552	CYSTATHIONASE DEFICIENCY	UMLS		live		live	
MONDO:0009070	D-glyceric aciduria	UMLS:C0342765	D-Glyceric aciduria	UMLS:C1291386	D-glyceric acidemia	UMLS		live		live	
MONDO:0009109	lysinuric protein intolerance	GARD:0001853	Dibasic aminoaciduria 2	GARD:0003335	Lysinuric protein intolerance	GARD		live		live	
MONDO:0009114	congenital sucrase-isomaltase deficiency	GARD:0006183	Congenital sucrose isomaltose malabsorption	GARD:0007710	Congenital sucrase-isomaltase deficiency	GARD		live		live	
MONDO:0009146	ectodermal dysplasia-sensorineural deafness syndrome	MESH:C535757	Congenital ectodermal dysplasia with hearing loss	MESH:C565606	Ectodermal Dysplasia and Neurosensory Deafness	MESH		live		live	
MONDO:0009151	Zlotogora-Ogur syndrome	GARD:0000375	Zlotogora syndrome	GARD:0001045	Bustos Simosa Pinto Cisternas syndrome	GARD		live		live	
MONDO:0009162	Ellis-van Creveld syndrome	UMLS:C0013903	Ellis-van Creveld syndrome	UMLS:CN239258	Ellis-van Creveld Syndrome	UMLS		live		live	
MONDO:0009196	ermine phenotype	UMLS:C0268501	BADS syndrome	UMLS:C1856899	Pigmentary disorder with hearing loss	UMLS		live		live	
MONDO:0009197	transient erythroblastopenia of childhood	UMLS:C0238478	Transient erythroblastopenia of childhood	UMLS:C0451688	Transient acquired pure red cell aplasia	UMLS		live		live	
MONDO:0009218	Farber lipogranulomatosis	UMLS:C0268255	Farber lipogranulomatosis	UMLS:CN204335		UMLS		live		live	
MONDO:0009243	Fraser-like syndrome	UMLS:C1856708	FRASER-LIKE SYNDROME	UMLS:CN200837	Fraser-like syndrome	UMLS		live		live	
MONDO:0009268	Gaucher disease-ophthalmoplegia-cardiovascular calcification syndrome	GARD:0002445	Gaucher-like disease	GARD:0012504	Gaucher disease - ophthalmoplegia - cardiovascular calcification	GARD		live		live	
MONDO:0009268	Gaucher disease-ophthalmoplegia-cardiovascular calcification syndrome	UMLS:C1856476	Gaucher-like disease	UMLS:C2931585	Gaucher-like disease	UMLS		live		live	
MONDO:0009287	glycogen storage disease due to glucose-6-phosphatase deficiency type IA	UMLS:C2919796	Glycogen storage disease type Ia	UMLS:CN069618		UMLS		live		live	
MONDO:0009287	glycogen storage disease due to glucose-6-phosphatase deficiency type IA	UMLS:C2919796	Glycogen storage disease type Ia	UMLS:CN205860	Glycogenosis due to glucose-6-phosphatase deficiency type Ia	UMLS		live		live	
MONDO:0009287	glycogen storage disease due to glucose-6-phosphatase deficiency type IA	UMLS:CN069618		UMLS:CN205860	Glycogenosis due to glucose-6-phosphatase deficiency type Ia	UMLS		live		live	
