MONDO:0000147	polyposis	NCIT:C36180	Multifocal Lesion
MONDO:0003144	medulloepithelioma	NCIT:C3258	Nausea
MONDO:0003144	medulloepithelioma	NCIT:C3442	Vomiting
MONDO:0003144	medulloepithelioma	NCIT:C34661	Headache
MONDO:0003144	medulloepithelioma	NCIT:C35911	Papillary Pattern
MONDO:0003144	medulloepithelioma	NCIT:C35913	Trabecular Pattern
MONDO:0003144	medulloepithelioma	NCIT:C35925	Tubular Pattern
MONDO:0003144	medulloepithelioma	NCIT:C35960	High Mitotic Activity
MONDO:0003144	medulloepithelioma	NCIT:C36104	Aggressive Clinical Course
MONDO:0003144	medulloepithelioma	NCIT:C36184	Necrotic Change
MONDO:0003144	medulloepithelioma	NCIT:C41457	Well-Circumscribed Lesion
MONDO:0003144	medulloepithelioma	NCIT:C54037	Pseudostratified Neuroepithelial Tumor Cells Present
MONDO:0003148	SM-AHNMD	NCIT:C43286	Monoclonal Myeloid or Lymphoid Cells Present
MONDO:0003155	cavernous hemangioma	NCIT:C49114	Cavernous Vascular Space Formation
MONDO:0003158	myoepithelial carcinoma	NCIT:C35891	Lobulated Growth Pattern
MONDO:0003158	myoepithelial carcinoma	NCIT:C36117	Invasive Lesion
MONDO:0003170	gliofibroma	NCIT:C41472	Collagenous Stroma Formation
MONDO:0003175	salivary gland adenoid cystic carcinoma	NCIT:C3303	Pain
MONDO:0003175	salivary gland adenoid cystic carcinoma	NCIT:C41458	Slow Growing Mass
MONDO:0003181	lung adenoid cystic carcinoma	NCIT:C2998	Dyspnea
MONDO:0003181	lung adenoid cystic carcinoma	NCIT:C3094	Hemoptysis
MONDO:0003181	lung adenoid cystic carcinoma	NCIT:C37935	Cough
MONDO:0003181	lung adenoid cystic carcinoma	NCIT:C38665	Chest Pain
MONDO:0003181	lung adenoid cystic carcinoma	NCIT:C78718	Wheezing
MONDO:0003198	small intestine adenocarcinoma	NCIT:C54581	Intestinal Hemorrhage
MONDO:0003204	villous adenocarcinoma	NCIT:C36121	Villous Pattern
MONDO:0003206	acquired hemangioma	NCIT:C53301	Acquired Lesion
MONDO:0003208	breast secretory carcinoma	NCIT:C36156	Favorable Clinical Outcome
MONDO:0003208	breast secretory carcinoma	NCIT:C41457	Well-Circumscribed Lesion
MONDO:0003208	breast secretory carcinoma	NCIT:C54723	Intracytoplasmic and Extracytoplasmic Eosinophilic Material Present
MONDO:0003210	intrahepatic cholangiocarcinoma	NCIT:C36178	Fibrotic Stroma Formation
MONDO:0003210	intrahepatic cholangiocarcinoma	NCIT:C36187	Thorotrast Exposure
MONDO:0003212	nasal cavity carcinoma	NCIT:C26766	Epistaxis
MONDO:0003212	nasal cavity carcinoma	NCIT:C3303	Pain
MONDO:0003212	nasal cavity carcinoma	NCIT:C35520	Nasal Mass
MONDO:0003212	nasal cavity carcinoma	NCIT:C54282	Rhinorrhea
MONDO:0003216	ureter adenocarcinoma	NCIT:C34615	Flank Pain
MONDO:0003219	gastroesophageal junction adenocarcinoma	NCIT:C26682	Abdominal Pain
MONDO:0003219	gastroesophageal junction adenocarcinoma	NCIT:C2980	Dysphagia
MONDO:0003219	gastroesophageal junction adenocarcinoma	NCIT:C3445	Weight Loss
MONDO:0003223	meninges hemangiopericytoma	NCIT:C41839	Perivascular Arrangement of Tumor Cells
MONDO:0003245	aflatoxins-related hepatocellular carcinoma	NCIT:C62628	Aflatoxins Toxicity
MONDO:0003246	sclerosing hepatic carcinoma	NCIT:C3044	Fibrosis
MONDO:0003256	neurohypophysis granular cell tumor	NCIT:C41458	Slow Growing Mass
MONDO:0003258	hobnail hemangioma	NCIT:C51126	Dilated Vascular Space Formation
MONDO:0003264	basosquamous carcinoma	NCIT:C38770	Squamous Differentiation
MONDO:0003288	bizarre leiomyoma	NCIT:C38721	Nuclear Pleomorphism
MONDO:0003289	deep leiomyoma	NCIT:C51137	Deep Lesion
MONDO:0003295	leiomyomatosis	NCIT:C49119	Alternative Fascicle (Bundle) Pattern
MONDO:0003296	cellular leiomyoma	NCIT:C41428	Increased Cellularity Present
MONDO:0003302	epithelioid neurofibroma	NCIT:C41457	Well-Circumscribed Lesion
MONDO:0003303	neurofibroma of gallbladder	NCIT:C41457	Well-Circumscribed Lesion
MONDO:0003305	cellular neurofibroma	NCIT:C41428	Increased Cellularity Present
MONDO:0003305	cellular neurofibroma	NCIT:C41457	Well-Circumscribed Lesion
MONDO:0003306	atypical neurofibroma	NCIT:C35989	Nuclear Atypia
MONDO:0003306	atypical neurofibroma	NCIT:C41457	Well-Circumscribed Lesion
MONDO:0003306	atypical neurofibroma	NCIT:C49066	Cellular Pleomorphism
MONDO:0003318	mixed cell type kidney wilms' tumor	NCIT:C35907	Biphasic Pattern
MONDO:0003318	mixed cell type kidney wilms' tumor	NCIT:C35928	Triphasic Pattern
MONDO:0003320	blastema predominant kidney wilms' tumor	NCIT:C61289	Blastemal Pattern
MONDO:0003320	blastema predominant kidney wilms' tumor	NCIT:C61290	Diffuse Blastemal Pattern
MONDO:0003320	blastema predominant kidney wilms' tumor	NCIT:C61291	Nodular Blastemal Pattern
MONDO:0003320	blastema predominant kidney wilms' tumor	NCIT:C61292	Serpentine Blastemal Pattern
MONDO:0003322	epithelial predominant wilms' tumor	NCIT:C35911	Papillary Pattern
MONDO:0003322	epithelial predominant wilms' tumor	NCIT:C35925	Tubular Pattern
MONDO:0003322	epithelial predominant wilms' tumor	NCIT:C35943	Pseudorosette Formation
MONDO:0003322	epithelial predominant wilms' tumor	NCIT:C42585	Epithelial Differentiation
MONDO:0003325	nodular ganglioneuroblastoma	NCIT:C40555	Composite Lesion
MONDO:0003325	nodular ganglioneuroblastoma	NCIT:C41425	Nodular Lesion
MONDO:0003325	nodular ganglioneuroblastoma	NCIT:C42062	Schwannian Stroma More than 50 Percent of the Tumor Volume
MONDO:0003325	nodular ganglioneuroblastoma	NCIT:C42066	Hemorrhagic Neuroblastic Nodules Present
MONDO:0003326	intermixed schwannian stroma-rich ganglioneuroblastoma	NCIT:C42062	Schwannian Stroma More than 50 Percent of the Tumor Volume
MONDO:0003345	hilar cholangiocarcinoma	NCIT:C26718	Cholangitis
MONDO:0003345	hilar cholangiocarcinoma	NCIT:C3143	Jaundice
MONDO:0003347	inflammatory leiomyosarcoma	NCIT:C35978	Inflammatory Infiltrate
MONDO:0003348	conventional leiomyosarcoma	NCIT:C35888	Storiform Growth Pattern
MONDO:0003348	conventional leiomyosarcoma	NCIT:C35889	Whorling Growth Pattern
MONDO:0003348	conventional leiomyosarcoma	NCIT:C35962	Atypical Mitotic Figures
MONDO:0003348	conventional leiomyosarcoma	NCIT:C38721	Nuclear Pleomorphism
MONDO:0003348	conventional leiomyosarcoma	NCIT:C39608	Coagulative Necrosis
MONDO:0003348	conventional leiomyosarcoma	NCIT:C49015	Nuclear Palisading
MONDO:0003348	conventional leiomyosarcoma	NCIT:C49125	Intersecting Sharply Marginated Clusters of Spindle Cells Present
MONDO:0003359	myxoid leiomyosarcoma	NCIT:C35998	Myxoid Stroma Formation
MONDO:0003370	retroperitoneal leiomyosarcoma	NCIT:C3303	Pain
MONDO:0003389	epithelial-myoepithelial carcinoma	NCIT:C62127	Duct-Like Structures Present
MONDO:0003404	adult yolk sac tumor	NCIT:C60643	Adulthood Lesion
MONDO:0003407	ovarian yolk sac tumor	NCIT:C26682	Abdominal Pain
MONDO:0003407	ovarian yolk sac tumor	NCIT:C34333	Abdominal Mass
MONDO:0003408	ovarian primitive germ cell tumor	NCIT:C36115	Malignant Cellular Infiltrate
MONDO:0003414	skin pilomatrix carcinoma	NCIT:C3373	Skin Nodule
MONDO:0003414	skin pilomatrix carcinoma	NCIT:C36003	Desmoplastic Stroma Formation
MONDO:0003414	skin pilomatrix carcinoma	NCIT:C36117	Invasive Lesion
MONDO:0003414	skin pilomatrix carcinoma	NCIT:C41433	Geographic Necrosis
MONDO:0003420	bile duct cystadenoma	NCIT:C26682	Abdominal Pain
MONDO:0003420	bile duct cystadenoma	NCIT:C3143	Jaundice
MONDO:0003420	bile duct cystadenoma	NCIT:C34333	Abdominal Mass
MONDO:0003420	bile duct cystadenoma	NCIT:C41454	Cystic Change
MONDO:0003421	mixed cell adenoma	NCIT:C41457	Well-Circumscribed Lesion
MONDO:0003434	vaginal adenoma	NCIT:C8360	Intestinal Metaplasia
MONDO:0003435	microcystic adenoma	NCIT:C41456	Microcystic Change
MONDO:0003439	urinary bladder villous adenoma	NCIT:C3090	Hematuria
MONDO:0003446	papillary hidradenoma	NCIT:C3373	Skin Nodule
MONDO:0003446	papillary hidradenoma	NCIT:C35911	Papillary Pattern
MONDO:0003446	papillary hidradenoma	NCIT:C41454	Cystic Change
MONDO:0003448	spiradenoma	NCIT:C3373	Skin Nodule
MONDO:0003448	spiradenoma	NCIT:C35899	Nodular Pattern
MONDO:0003448	spiradenoma	NCIT:C35983	Lymphocytic Infiltrate
MONDO:0003455	bile duct papillary neoplasm	NCIT:C35911	Papillary Pattern
MONDO:0003455	bile duct papillary neoplasm	NCIT:C62214	Intraductal Lesion
MONDO:0003462	papillary adenofibroma	NCIT:C35911	Papillary Pattern
MONDO:0003464	cystadenofibroma	NCIT:C41454	Cystic Change
MONDO:0003470	cellular ependymoma	NCIT:C35944	Ependymal Rosette Formation
MONDO:0003470	cellular ependymoma	NCIT:C41428	Increased Cellularity Present
MONDO:0003470	cellular ependymoma	NCIT:C41626	Perivascular Pseudorosette Formation
MONDO:0003474	tanycytic ependymoma	NCIT:C41626	Perivascular Pseudorosette Formation
MONDO:0003474	tanycytic ependymoma	NCIT:C41630	Fascicles of Spindly Tumor Cells Present
MONDO:0003475	papillary ependymoma	NCIT:C35911	Papillary Pattern
MONDO:0003476	clear cell ependymoma	NCIT:C35944	Ependymal Rosette Formation
MONDO:0003476	clear cell ependymoma	NCIT:C41626	Perivascular Pseudorosette Formation
MONDO:0003476	clear cell ependymoma	NCIT:C41629	Clear Perinuclear Halo Present
MONDO:0003481	dysgerminoma of ovary	NCIT:C26682	Abdominal Pain
MONDO:0003481	dysgerminoma of ovary	NCIT:C34333	Abdominal Mass
MONDO:0003487	adenoid squamous cell carcinoma	NCIT:C35921	Pseudoglandular Pattern
MONDO:0003490	ampulla of vater squamous cell carcinoma	NCIT:C26682	Abdominal Pain
MONDO:0003490	ampulla of vater squamous cell carcinoma	NCIT:C2875	Anorexia
MONDO:0003490	ampulla of vater squamous cell carcinoma	NCIT:C3143	Jaundice
MONDO:0003490	ampulla of vater squamous cell carcinoma	NCIT:C3258	Nausea
MONDO:0003490	ampulla of vater squamous cell carcinoma	NCIT:C3344	Pruritus
MONDO:0003490	ampulla of vater squamous cell carcinoma	NCIT:C3442	Vomiting
MONDO:0003490	ampulla of vater squamous cell carcinoma	NCIT:C3445	Weight Loss
MONDO:0003490	ampulla of vater squamous cell carcinoma	NCIT:C3832	Malaise
MONDO:0003493	thymus squamous cell carcinoma	NCIT:C2875	Anorexia
MONDO:0003493	thymus squamous cell carcinoma	NCIT:C3036	Fatigue
MONDO:0003493	thymus squamous cell carcinoma	NCIT:C3038	Fever
MONDO:0003493	thymus squamous cell carcinoma	NCIT:C3445	Weight Loss
MONDO:0003493	thymus squamous cell carcinoma	NCIT:C37935	Cough
MONDO:0003493	thymus squamous cell carcinoma	NCIT:C38665	Chest Pain
MONDO:0003494	ovarian squamous cell carcinoma	NCIT:C2885	Ascites
MONDO:0003499	sarcomatoid squamous cell skin carcinoma	NCIT:C3373	Skin Nodule
MONDO:0003499	sarcomatoid squamous cell skin carcinoma	NCIT:C39624	Skin Plaque
MONDO:0003502	ureter squamous cell carcinoma	NCIT:C34615	Flank Pain
MONDO:0003516	adult teratoma	NCIT:C60643	Adulthood Lesion
MONDO:0003517	mature teratoma	NCIT:C54107	Fully Differentiated "Adult-Type" Tissues Present
MONDO:0003523	gastrin-producing neuroendocrine tumor	NCIT:C35914	Gyriform Trabecular Pattern
MONDO:0003523	gastrin-producing neuroendocrine tumor	NCIT:C35943	Pseudorosette Formation
MONDO:0003523	gastrin-producing neuroendocrine tumor	NCIT:C60703	Gastrin Positive Neoplastic Cells Present
MONDO:0003538	precursor lymphoblastic lymphoma/leukemia	NCIT:C3100	Hepatomegaly
MONDO:0003538	precursor lymphoblastic lymphoma/leukemia	NCIT:C50764	Lymphadenopathy
MONDO:0003553	ampulla of vater adenosquamous carcinoma	NCIT:C26682	Abdominal Pain
MONDO:0003553	ampulla of vater adenosquamous carcinoma	NCIT:C2875	Anorexia
MONDO:0003553	ampulla of vater adenosquamous carcinoma	NCIT:C3143	Jaundice
MONDO:0003553	ampulla of vater adenosquamous carcinoma	NCIT:C3258	Nausea
MONDO:0003553	ampulla of vater adenosquamous carcinoma	NCIT:C3344	Pruritus
MONDO:0003553	ampulla of vater adenosquamous carcinoma	NCIT:C3442	Vomiting
MONDO:0003553	ampulla of vater adenosquamous carcinoma	NCIT:C3445	Weight Loss
MONDO:0003553	ampulla of vater adenosquamous carcinoma	NCIT:C3832	Malaise
MONDO:0003565	urethral villous adenoma	NCIT:C3090	Hematuria
MONDO:0003573	pleomorphic carcinoma	NCIT:C36104	Aggressive Clinical Course
MONDO:0003573	pleomorphic carcinoma	NCIT:C38721	Nuclear Pleomorphism
MONDO:0003575	comedocarcinoma	NCIT:C36128	Comedo Necrosis
MONDO:0003581	ovarian embryonal carcinoma	NCIT:C26682	Abdominal Pain
MONDO:0003581	ovarian embryonal carcinoma	NCIT:C34333	Abdominal Mass
MONDO:0003585	adult liposarcoma	NCIT:C60643	Adulthood Lesion
MONDO:0003594	mixed liposarcoma	NCIT:C35998	Myxoid Stroma Formation
MONDO:0003596	spindle cell liposarcoma	NCIT:C35998	Myxoid Stroma Formation
MONDO:0003596	spindle cell liposarcoma	NCIT:C36178	Fibrotic Stroma Formation
MONDO:0003603	non-functioning pituitary gland neoplasm	NCIT:C45980	Absence of a Hormonal Syndrome
MONDO:0003604	functioning pituitary gland neoplasm	NCIT:C45981	Presence of a Hormonal Syndrome
MONDO:0003624	acinic cell breast carcinoma	NCIT:C54714	Acinar Cell Differentiation
MONDO:0003630	pancreatic serous cystadenocarcinoma	NCIT:C41454	Cystic Change
MONDO:0003630	pancreatic serous cystadenocarcinoma	NCIT:C60791	Cysts Containing Proteinaceous Fluid Present
MONDO:0003631	cervical serous adenocarcinoma	NCIT:C26945	Vaginal Hemorrhage
MONDO:0003631	cervical serous adenocarcinoma	NCIT:C27709	Psammoma Body Formation
MONDO:0003631	cervical serous adenocarcinoma	NCIT:C50795	Vaginal Discharge
MONDO:0003643	giant hemangioma	NCIT:C3044	Fibrosis
MONDO:0003643	giant hemangioma	NCIT:C35380	Hemorrhagic Change
MONDO:0003643	giant hemangioma	NCIT:C3672	Calcification
MONDO:0003643	giant hemangioma	NCIT:C41461	Hyalinized Vessels Present
MONDO:0003649	esophageal neuroendocrine tumor	NCIT:C36133	Well Differentiated Lesion
MONDO:0003660	adult lymphoma	NCIT:C60643	Adulthood Lesion
MONDO:0003665	cervical endometrioid adenocarcinoma	NCIT:C26945	Vaginal Hemorrhage
MONDO:0003665	cervical endometrioid adenocarcinoma	NCIT:C50795	Vaginal Discharge
MONDO:0003680	periosteal chondrosarcoma	NCIT:C3303	Pain
MONDO:0003680	periosteal chondrosarcoma	NCIT:C3399	Swelling
MONDO:0003680	periosteal chondrosarcoma	NCIT:C35891	Lobulated Growth Pattern
MONDO:0003680	periosteal chondrosarcoma	NCIT:C35960	High Mitotic Activity
MONDO:0003680	periosteal chondrosarcoma	NCIT:C35998	Myxoid Stroma Formation
MONDO:0003680	periosteal chondrosarcoma	NCIT:C36184	Necrotic Change
MONDO:0003680	periosteal chondrosarcoma	NCIT:C41454	Cystic Change
MONDO:0003681	myxoid chondrosarcoma	NCIT:C35998	Myxoid Stroma Formation
MONDO:0003682	localized chondrosarcoma	NCIT:C41039	Localized Lesion
MONDO:0003684	clear cell chondrosarcoma	NCIT:C3303	Pain
MONDO:0003684	clear cell chondrosarcoma	NCIT:C53488	Well Differentiated Hyaline Cartilage Present
MONDO:0003686	apocrine sweat gland neoplasm	NCIT:C62493	Apocrine Differentiation
MONDO:0003688	benign intermediate mesothelioma	NCIT:C35911	Papillary Pattern
MONDO:0003688	benign intermediate mesothelioma	NCIT:C36105	Indolent Clinical Course
MONDO:0003688	benign intermediate mesothelioma	NCIT:C36133	Well Differentiated Lesion
MONDO:0003688	benign intermediate mesothelioma	NCIT:C41039	Localized Lesion
MONDO:0003688	benign intermediate mesothelioma	NCIT:C60922	Absence of Invasion or Limited Invasion Present
MONDO:0003704	uterine corpus diffuse leiomyomatosis	NCIT:C36180	Multifocal Lesion
MONDO:0003707	distal biliary tract carcinoma	NCIT:C26682	Abdominal Pain
MONDO:0003707	distal biliary tract carcinoma	NCIT:C2875	Anorexia
MONDO:0003707	distal biliary tract carcinoma	NCIT:C3143	Jaundice
MONDO:0003707	distal biliary tract carcinoma	NCIT:C3258	Nausea
MONDO:0003707	distal biliary tract carcinoma	NCIT:C3344	Pruritus
MONDO:0003707	distal biliary tract carcinoma	NCIT:C3442	Vomiting
MONDO:0003707	distal biliary tract carcinoma	NCIT:C3445	Weight Loss
MONDO:0003707	distal biliary tract carcinoma	NCIT:C3832	Malaise
MONDO:0003708	extrahepatic bile duct small cell adenocarcinoma	NCIT:C26682	Abdominal Pain
MONDO:0003708	extrahepatic bile duct small cell adenocarcinoma	NCIT:C2875	Anorexia
MONDO:0003708	extrahepatic bile duct small cell adenocarcinoma	NCIT:C3143	Jaundice
MONDO:0003708	extrahepatic bile duct small cell adenocarcinoma	NCIT:C3258	Nausea
MONDO:0003708	extrahepatic bile duct small cell adenocarcinoma	NCIT:C3344	Pruritus
MONDO:0003708	extrahepatic bile duct small cell adenocarcinoma	NCIT:C3442	Vomiting
MONDO:0003708	extrahepatic bile duct small cell adenocarcinoma	NCIT:C3445	Weight Loss
MONDO:0003708	extrahepatic bile duct small cell adenocarcinoma	NCIT:C3832	Malaise
MONDO:0003710	ovarian mixed germ cell neoplasm	NCIT:C26682	Abdominal Pain
MONDO:0003710	ovarian mixed germ cell neoplasm	NCIT:C34333	Abdominal Mass
MONDO:0003715	bladder urachal carcinoma	NCIT:C3303	Pain
MONDO:0003729	aleukemic leukemia cutis	NCIT:C26901	Erythema
MONDO:0003729	aleukemic leukemia cutis	NCIT:C3373	Skin Nodule
MONDO:0003730	aleukemic leukemia	NCIT:C39739	Negative Peripheral Blood
MONDO:0003755	urinary tract non-invasive transitional cell neoplasm	NCIT:C36027	Non-Invasive Lesion
MONDO:0003760	pediatric ovarian germ cell tumor	NCIT:C26682	Abdominal Pain
MONDO:0003760	pediatric ovarian germ cell tumor	NCIT:C34333	Abdominal Mass
MONDO:0003795	ovarian small cell carcinoma	NCIT:C26682	Abdominal Pain
MONDO:0003795	ovarian small cell carcinoma	NCIT:C2885	Ascites
MONDO:0003805	malignant pericardial mesothelioma	NCIT:C3319	Pericardial Effusion
MONDO:0003806	thyroid hyalinizing trabecular adenoma	NCIT:C27709	Psammoma Body Formation
MONDO:0003806	thyroid hyalinizing trabecular adenoma	NCIT:C27962	Radiation Toxicity
MONDO:0003806	thyroid hyalinizing trabecular adenoma	NCIT:C28371	Cold Nodule
MONDO:0003806	thyroid hyalinizing trabecular adenoma	NCIT:C35913	Trabecular Pattern
MONDO:0003806	thyroid hyalinizing trabecular adenoma	NCIT:C36000	Hyalinized Stroma Formation
MONDO:0003806	thyroid hyalinizing trabecular adenoma	NCIT:C36105	Indolent Clinical Course
MONDO:0003806	thyroid hyalinizing trabecular adenoma	NCIT:C36108	Encapsulated Mass
MONDO:0003806	thyroid hyalinizing trabecular adenoma	NCIT:C41457	Well-Circumscribed Lesion
MONDO:0003806	thyroid hyalinizing trabecular adenoma	NCIT:C47806	Thyroglobulin Positive Neoplastic Cells Present
MONDO:0003812	ovarian endometrial cancer	NCIT:C2885	Ascites
MONDO:0003812	ovarian endometrial cancer	NCIT:C38328	Unfavorable Clinical Outcome
MONDO:0003814	gastric diffuse adenocarcinoma	NCIT:C36026	Diffuse Cellular Infiltrate
MONDO:0003817	peritoneal serous papillary adenocarcinoma	NCIT:C35911	Papillary Pattern
MONDO:0003824	hereditary kidney oncocytoma	NCIT:C54062	Hereditary Lesion
MONDO:0003829	chromophil adenoma of the kidney	NCIT:C35911	Papillary Pattern
MONDO:0003829	chromophil adenoma of the kidney	NCIT:C35925	Tubular Pattern
MONDO:0003862	melanocytic psammomatous MPNST	NCIT:C27709	Psammoma Body Formation
MONDO:0003863	malignant melanocytic neoplasm of the peripheral nerve sheath	NCIT:C41415	Melanosomes Present
MONDO:0003890	infiltrating bladder urothelial carcinoma	NCIT:C26906	Urinary Frequency
MONDO:0003890	infiltrating bladder urothelial carcinoma	NCIT:C2999	Dysuria
MONDO:0003892	acinar lung adenocarcinoma	NCIT:C2998	Dyspnea
MONDO:0003892	acinar lung adenocarcinoma	NCIT:C3038	Fever
MONDO:0003892	acinar lung adenocarcinoma	NCIT:C3094	Hemoptysis
MONDO:0003892	acinar lung adenocarcinoma	NCIT:C35922	Acinar Pattern
MONDO:0003892	acinar lung adenocarcinoma	NCIT:C37935	Cough
MONDO:0003895	periosteal osteogenic sarcoma	NCIT:C36141	Intermediate Grade Lesion
MONDO:0003895	periosteal osteogenic sarcoma	NCIT:C53445	Cartilaginous Differentiation
MONDO:0003898	pediatric myxoid chondrosarcoma	NCIT:C60644	Childhood Lesion
MONDO:0003899	adult myxoid chondrosarcoma	NCIT:C60643	Adulthood Lesion
MONDO:0003905	ovarian yolk sac tumor, glandular pattern	NCIT:C35921	Pseudoglandular Pattern
MONDO:0003915	cortical thymoma	NCIT:C35983	Lymphocytic Infiltrate
MONDO:0003918	angiomatous meningioma	NCIT:C35976	Vascular Channel Formation
MONDO:0003924	adrenal cortex adenoma	NCIT:C36108	Encapsulated Mass
MONDO:0003924	adrenal cortex adenoma	NCIT:C41457	Well-Circumscribed Lesion
MONDO:0003929	micropapillomatosis labialis	NCIT:C36180	Multifocal Lesion
MONDO:0003955	juvenile breast papillomatosis	NCIT:C62226	Juvenile Lesion
MONDO:0003959	breast large cell neuroendocrine carcinoma	NCIT:C35960	High Mitotic Activity
MONDO:0003959	breast large cell neuroendocrine carcinoma	NCIT:C36184	Necrotic Change
MONDO:0003960	pulmonary large cell neuroendocrine carcinoma	NCIT:C2998	Dyspnea
MONDO:0003960	pulmonary large cell neuroendocrine carcinoma	NCIT:C3038	Fever
MONDO:0003960	pulmonary large cell neuroendocrine carcinoma	NCIT:C3094	Hemoptysis
MONDO:0003960	pulmonary large cell neuroendocrine carcinoma	NCIT:C35913	Trabecular Pattern
MONDO:0003960	pulmonary large cell neuroendocrine carcinoma	NCIT:C35940	Rosette Formation
MONDO:0003960	pulmonary large cell neuroendocrine carcinoma	NCIT:C37935	Cough
MONDO:0003960	pulmonary large cell neuroendocrine carcinoma	NCIT:C42587	Sheet-Like Growth Pattern
MONDO:0003960	pulmonary large cell neuroendocrine carcinoma	NCIT:C54209	Peripheral Nuclear Palisading
MONDO:0003960	pulmonary large cell neuroendocrine carcinoma	NCIT:C55817	Nuclear Molding
MONDO:0003960	pulmonary large cell neuroendocrine carcinoma	NCIT:C60308	More than 10 Mitoses per 10HPF
MONDO:0003976	malignant type AB thymoma	NCIT:C35959	Mitotic Activity
MONDO:0003976	malignant type AB thymoma	NCIT:C36113	Anaplastic Lesion
MONDO:0003976	malignant type AB thymoma	NCIT:C36184	Necrotic Change
MONDO:0003982	bilateral breast carcinoma	NCIT:C36176	Bilateral Mass
MONDO:0003989	polyembryoma of the ovary	NCIT:C26682	Abdominal Pain
MONDO:0003989	polyembryoma of the ovary	NCIT:C34333	Abdominal Mass
MONDO:0003990	malignant breast myoepithelioma	NCIT:C35959	Mitotic Activity
MONDO:0003999	juvenile pilocytic astrocytoma	NCIT:C62226	Juvenile Lesion
MONDO:0004009	kidney pelvis sarcomatoid transitional cell carcinoma	NCIT:C34615	Flank Pain
MONDO:0004033	familial ovarian carcinoma	NCIT:C2885	Ascites
MONDO:0004035	glomangiomatosis	NCIT:C36117	Invasive Lesion
MONDO:0004035	glomangiomatosis	NCIT:C36180	Multifocal Lesion
MONDO:0004041	urothelial papilloma	NCIT:C3090	Hematuria
MONDO:0004067	gallbladder mucinous carcinoma	NCIT:C35999	Mucoid Stroma Formation
MONDO:0004075	infiltrating lipoma	NCIT:C36117	Invasive Lesion
MONDO:0004101	multicentric papillary thyroid carcinoma	NCIT:C36180	Multifocal Lesion
MONDO:0004103	tall cell variant thyroid gland papillary carcinoma	NCIT:C35911	Papillary Pattern
MONDO:0004103	tall cell variant thyroid gland papillary carcinoma	NCIT:C35913	Trabecular Pattern
MONDO:0004103	tall cell variant thyroid gland papillary carcinoma	NCIT:C35960	High Mitotic Activity
MONDO:0004103	tall cell variant thyroid gland papillary carcinoma	NCIT:C36184	Necrotic Change
MONDO:0004107	splenic manifestation of leukemia	NCIT:C3384	Splenomegaly
MONDO:0004110	refractory hairy cell leukemia	NCIT:C39752	Refractory Disease
MONDO:0004124	prostate stromal sarcoma	NCIT:C35959	Mitotic Activity
MONDO:0004124	prostate stromal sarcoma	NCIT:C36184	Necrotic Change
MONDO:0004124	prostate stromal sarcoma	NCIT:C41428	Increased Cellularity Present
MONDO:0004124	prostate stromal sarcoma	NCIT:C49066	Cellular Pleomorphism
MONDO:0004132	anal canal squamous cell carcinoma	NCIT:C26791	Hemorrhage
MONDO:0004132	anal canal squamous cell carcinoma	NCIT:C3426	Ulcer
MONDO:0004141	melanomatosis	NCIT:C47826	Diffuse Lesion
MONDO:0004143	psammomatous meningioma	NCIT:C27709	Psammoma Body Formation
MONDO:0004143	psammomatous meningioma	NCIT:C3672	Calcification
MONDO:0004143	psammomatous meningioma	NCIT:C42584	Ossified Mass
MONDO:0004144	fibrous meningioma	NCIT:C41472	Collagenous Stroma Formation
MONDO:0004145	meningothelial meningioma	NCIT:C27709	Psammoma Body Formation
MONDO:0004145	meningothelial meningioma	NCIT:C35889	Whorling Growth Pattern
MONDO:0004145	meningothelial meningioma	NCIT:C35891	Lobulated Growth Pattern
MONDO:0004146	transitional meningioma	NCIT:C27709	Psammoma Body Formation
MONDO:0004146	transitional meningioma	NCIT:C35889	Whorling Growth Pattern
MONDO:0004146	transitional meningioma	NCIT:C35891	Lobulated Growth Pattern
MONDO:0004146	transitional meningioma	NCIT:C39743	Fascicular Pattern
MONDO:0004150	breast giant fibroadenoma	NCIT:C62217	Large Mass
MONDO:0004161	uterine corpus apoplectic leiomyoma	NCIT:C35380	Hemorrhagic Change
MONDO:0004161	uterine corpus apoplectic leiomyoma	NCIT:C41428	Increased Cellularity Present
MONDO:0004196	rectal sarcomatoid carcinoma	NCIT:C27054	Rectal Hemorrhage
MONDO:0004196	rectal sarcomatoid carcinoma	NCIT:C36104	Aggressive Clinical Course
MONDO:0004200	superficial urinary bladder carcinoma	NCIT:C60663	Intramucosal Lesion
MONDO:0004200	superficial urinary bladder carcinoma	NCIT:C61108	Absence of Muscle Invasion
MONDO:0004230	adenomatoid tumor	NCIT:C36105	Indolent Clinical Course
MONDO:0004230	adenomatoid tumor	NCIT:C36162	Localized Disease
MONDO:0004230	adenomatoid tumor	NCIT:C41457	Well-Circumscribed Lesion
MONDO:0004237	large cell carcinoma with rhabdoid phenotype	NCIT:C2998	Dyspnea
MONDO:0004237	large cell carcinoma with rhabdoid phenotype	NCIT:C3038	Fever
MONDO:0004237	large cell carcinoma with rhabdoid phenotype	NCIT:C3094	Hemoptysis
MONDO:0004237	large cell carcinoma with rhabdoid phenotype	NCIT:C37935	Cough
MONDO:0004239	cervical keratinizing squamous cell carcinoma	NCIT:C26945	Vaginal Hemorrhage
