# curie_map:
#   MESH: http://identifiers.org/mesh/
#   MONDO: http://purl.obolibrary.org/obo/MONDO_
#   owl: http://www.w3.org/2002/07/owl#
#   rdf: http://www.w3.org/1999/02/22-rdf-syntax-ns#
#   rdfs: http://www.w3.org/2000/01/rdf-schema#
#   skos: http://www.w3.org/2004/02/skos/core#
#   sssom: http://w3id.org/sssom/
# license: https://creativecommons.org/publicdomain/zero/1.0/
# mapping_date: '2020-01-01'
# mapping_set_version: http://purl.obolibrary.org/obo/mondo/release/v2021-09-03/mappings/mondo_closematch_mesh.sssom.tsv
# subject_source: http://purl.obolibrary.org/obo/mondo.owl
subject_id	subject_label	predicate_id	object_id	match_type
MONDO:0005504	diphtheria	skos:closeMatch	MESH:D003354	HumanCurated
MONDO:0005382	bone Paget disease	skos:closeMatch	MESH:D010001	HumanCurated
MONDO:0005385	vascular disease	skos:closeMatch	MESH:D000783	HumanCurated
MONDO:0005385	vascular disease	skos:closeMatch	MESH:D020758	HumanCurated
MONDO:0005398	upper aerodigestive tract neoplasm	skos:closeMatch	MESH:D006258	HumanCurated
MONDO:0005393	gout	skos:closeMatch	MESH:D015210	HumanCurated
MONDO:0005439	familial hypercholesterolemia	skos:closeMatch	MESH:D006938	HumanCurated
MONDO:0005489	dyslexia	skos:closeMatch	MESH:D004410	HumanCurated
MONDO:0005487	schizoaffective disorder	skos:closeMatch	MESH:D011618	HumanCurated
MONDO:0005411	gallbladder cancer	skos:closeMatch	MESH:D005706	HumanCurated
MONDO:0005289	paranasal sinus neoplasm	skos:closeMatch	MESH:D010255	HumanCurated
MONDO:0017278	autoimmune polyendocrinopathy	skos:closeMatch	MESH:D016884	HumanCurated
MONDO:0017276	frontotemporal dementia	skos:closeMatch	MESH:C563003	HumanCurated
MONDO:0005294	peripheral vascular disease	skos:closeMatch	MESH:D001157	HumanCurated
MONDO:0005278	serous adenocarcinoma	skos:closeMatch	MESH:D018284	HumanCurated
MONDO:0019978	Robinow syndrome	skos:closeMatch	MESH:C562492	HumanCurated
MONDO:0005304	biliary tract neoplasm	skos:closeMatch	MESH:D001661	HumanCurated
MONDO:0005379	neurotic disorder	skos:closeMatch	MESH:C564323	HumanCurated
MONDO:0007908	multiple symmetric lipomatosis	skos:closeMatch	MESH:D008069	HumanCurated
MONDO:0007959	medulloblastoma	skos:closeMatch	MESH:D018242	HumanCurated
MONDO:0007935	cystoid macular edema	skos:closeMatch	MESH:D008269	HumanCurated

