#curie_map:
#  '@vocab': http://w3id.org/sssom/
#  biolinkml: https://w3id.org/biolink/biolinkml/
#  dc: http://purl.org/dc/terms/
#  dcterms: http://purl.org/dc/terms/
#  id: '@id'
#  owl: http://www.w3.org/2002/07/owl#
#  rdf: http://www.w3.org/1999/02/22-rdf-syntax-ns#
#  rdfs: http://www.w3.org/2000/01/rdf-schema#
#  sssom: http://w3id.org/sssom/
#  type: '@type'
subject_id	predicate_id	object_id
http://www.orpha.net/ORDO/Orphanet_261796	oboInOwl:hasDbXref	ICD-10:Q93.5
http://www.orpha.net/ORDO/Orphanet_284414	oboInOwl:hasDbXref	ICD-10:E74.8
http://www.orpha.net/ORDO/Orphanet_284414	oboInOwl:hasDbXref	ICD-10:E74.8
http://www.orpha.net/ORDO/Orphanet_284414	oboInOwl:hasDbXref	OMIM:307030
http://www.orpha.net/ORDO/Orphanet_1182	oboInOwl:hasDbXref	OMIM:108650
http://www.orpha.net/ORDO/Orphanet_1182	oboInOwl:hasDbXref	ICD-10:G11.4
http://www.orpha.net/ORDO/Orphanet_1182	oboInOwl:hasDbXref	ICD-10:G11.4
http://www.orpha.net/ORDO/Orphanet_1182	oboInOwl:hasDbXref	UMLS:C1862441
http://www.orpha.net/ORDO/Orphanet_292	oboInOwl:hasDbXref	ICD-10:P35.8
http://www.orpha.net/ORDO/Orphanet_291	oboInOwl:hasDbXref	ICD-10:P35.8
http://www.orpha.net/ORDO/Orphanet_1188	oboInOwl:hasDbXref	OMIM:208850
http://www.orpha.net/ORDO/Orphanet_1188	oboInOwl:hasDbXref	ICD-10:G11.1
http://www.orpha.net/ORDO/Orphanet_1188	oboInOwl:hasDbXref	ICD-10:G11.1
http://www.orpha.net/ORDO/Orphanet_294	oboInOwl:hasDbXref	ICD-10:P35.1
http://www.orpha.net/ORDO/Orphanet_294	oboInOwl:hasDbXref	UMLS:C0349499
http://www.orpha.net/ORDO/Orphanet_1187	oboInOwl:hasDbXref	UMLS:C0796028
http://www.orpha.net/ORDO/Orphanet_1187	oboInOwl:hasDbXref	MeSH:C535388
http://www.orpha.net/ORDO/Orphanet_1187	oboInOwl:hasDbXref	OMIM:301835
http://www.orpha.net/ORDO/Orphanet_1187	oboInOwl:hasDbXref	ICD-10:E79.8
http://www.orpha.net/ORDO/Orphanet_1187	oboInOwl:hasDbXref	ICD-10:E79.8
http://www.orpha.net/ORDO/Orphanet_1186	oboInOwl:hasDbXref	UMLS:C1849096
http://www.orpha.net/ORDO/Orphanet_1186	oboInOwl:hasDbXref	OMIM:271245
http://www.orpha.net/ORDO/Orphanet_1186	oboInOwl:hasDbXref	ICD-10:G11.1
http://www.orpha.net/ORDO/Orphanet_1186	oboInOwl:hasDbXref	MeSH:C535523
http://www.orpha.net/ORDO/Orphanet_1186	oboInOwl:hasDbXref	ICD-10:G11.1
http://www.orpha.net/ORDO/Orphanet_293	oboInOwl:hasDbXref	ICD-10:P35.2
http://www.orpha.net/ORDO/Orphanet_319589	oboInOwl:hasDbXref	ICD-10:D84.8
http://www.orpha.net/ORDO/Orphanet_319589	oboInOwl:hasDbXref	ICD-10:D84.8
http://www.orpha.net/ORDO/Orphanet_296	oboInOwl:hasDbXref	ICD-10:Q78.4
http://www.orpha.net/ORDO/Orphanet_296	oboInOwl:hasDbXref	MedDRA:10014642
http://www.orpha.net/ORDO/Orphanet_296	oboInOwl:hasDbXref	UMLS:C0013366
http://www.orpha.net/ORDO/Orphanet_296	oboInOwl:hasDbXref	UMLS:C0014084
http://www.orpha.net/ORDO/Orphanet_296	oboInOwl:hasDbXref	ICD-10:Q78.4
http://www.orpha.net/ORDO/Orphanet_296	oboInOwl:hasDbXref	MeSH:D004687
http://www.orpha.net/ORDO/Orphanet_296	oboInOwl:hasDbXref	OMIM:166000
http://www.orpha.net/ORDO/Orphanet_295	oboInOwl:hasDbXref	UMLS:C2931167
http://www.orpha.net/ORDO/Orphanet_295	oboInOwl:hasDbXref	ICD-10:P35.8
http://www.orpha.net/ORDO/Orphanet_499085	oboInOwl:hasDbXref	ICD-10:G60.8
http://www.orpha.net/ORDO/Orphanet_298	oboInOwl:hasDbXref	OMIM:603041
http://www.orpha.net/ORDO/Orphanet_298	oboInOwl:hasDbXref	UMLS:C0872218
http://www.orpha.net/ORDO/Orphanet_298	oboInOwl:hasDbXref	OMIM:613662
http://www.orpha.net/ORDO/Orphanet_298	oboInOwl:hasDbXref	OMIM:612075
http://www.orpha.net/ORDO/Orphanet_298	oboInOwl:hasDbXref	ICD-10:G71.3
http://www.orpha.net/ORDO/Orphanet_298	oboInOwl:hasDbXref	ICD-10:G71.3
http://www.orpha.net/ORDO/Orphanet_297	oboInOwl:hasDbXref	ICD-10:A84.9
http://www.orpha.net/ORDO/Orphanet_297	oboInOwl:hasDbXref	ICD-10:A84.1
http://www.orpha.net/ORDO/Orphanet_297	oboInOwl:hasDbXref	ICD-10:A84.8
http://www.orpha.net/ORDO/Orphanet_297	oboInOwl:hasDbXref	ICD-10:A84.0
http://www.orpha.net/ORDO/Orphanet_297	oboInOwl:hasDbXref	UMLS:C0014061
http://www.orpha.net/ORDO/Orphanet_297	oboInOwl:hasDbXref	MeSH:D004675
http://www.orpha.net/ORDO/Orphanet_297	oboInOwl:hasDbXref	MedDRA:10043848
http://www.orpha.net/ORDO/Orphanet_261791	oboInOwl:hasDbXref	ICD-10:Q93.5
http://www.orpha.net/ORDO/Orphanet_261791	oboInOwl:hasDbXref	ICD-10:Q93.5
http://www.orpha.net/ORDO/Orphanet_369806	oboInOwl:hasDbXref	OMIM:616297
http://www.orpha.net/ORDO/Orphanet_369806	oboInOwl:hasDbXref	Ensembl:ENSG00000140563
http://www.orpha.net/ORDO/Orphanet_369806	oboInOwl:hasDbXref	Genatlas:MCTP2
http://www.orpha.net/ORDO/Orphanet_369806	oboInOwl:hasDbXref	HGNC:25636
http://www.orpha.net/ORDO/Orphanet_369806	oboInOwl:hasDbXref	SwissProt:Q6DN12
http://www.orpha.net/ORDO/Orphanet_51890	oboInOwl:hasDbXref	ICD-10:G58.0
http://www.orpha.net/ORDO/Orphanet_369913	oboInOwl:hasDbXref	OMIM:615440
http://www.orpha.net/ORDO/Orphanet_369913	oboInOwl:hasDbXref	ICD-10:E88.8
http://www.orpha.net/ORDO/Orphanet_369913	oboInOwl:hasDbXref	ICD-10:E88.8
http://www.orpha.net/ORDO/Orphanet_36258	oboInOwl:hasDbXref	UMLS:C0040021
http://www.orpha.net/ORDO/Orphanet_36258	oboInOwl:hasDbXref	OMIM:211480
http://www.orpha.net/ORDO/Orphanet_36258	oboInOwl:hasDbXref	ICD-10:I73.1
http://www.orpha.net/ORDO/Orphanet_99832	oboInOwl:hasDbXref	ICD-10:E03.1
http://www.orpha.net/ORDO/Orphanet_99832	oboInOwl:hasDbXref	ICD-10:E03.1
http://www.orpha.net/ORDO/Orphanet_99832	oboInOwl:hasDbXref	OMIM:618573
http://www.orpha.net/ORDO/Orphanet_319651	oboInOwl:hasDbXref	ICD-10:D52.8
http://www.orpha.net/ORDO/Orphanet_319651	oboInOwl:hasDbXref	OMIM:613839
http://www.orpha.net/ORDO/Orphanet_319651	oboInOwl:hasDbXref	ICD-10:D52.8
http://www.orpha.net/ORDO/Orphanet_319651	oboInOwl:hasDbXref	UMLS:C3151205
http://www.orpha.net/ORDO/Orphanet_98503	oboInOwl:hasDbXref	UMLS:C0154681
http://www.orpha.net/ORDO/Orphanet_98503	oboInOwl:hasDbXref	UMLS:C0085084
http://www.orpha.net/ORDO/Orphanet_98503	oboInOwl:hasDbXref	MedDRA:10028003
http://www.orpha.net/ORDO/Orphanet_98503	oboInOwl:hasDbXref	ICD-10:G12.2
http://www.orpha.net/ORDO/Orphanet_98503	oboInOwl:hasDbXref	MeSH:D016472
http://www.orpha.net/ORDO/Orphanet_572543	oboInOwl:hasDbXref	OMIM:211530
http://www.orpha.net/ORDO/Orphanet_308993	oboInOwl:hasDbXref	UMLS:C0268418
http://www.orpha.net/ORDO/Orphanet_49566	oboInOwl:hasDbXref	ICD-10:D65
http://www.orpha.net/ORDO/Orphanet_49566	oboInOwl:hasDbXref	MedDRA:10037556
http://www.orpha.net/ORDO/Orphanet_49566	oboInOwl:hasDbXref	UMLS:C0085650
http://www.orpha.net/ORDO/Orphanet_49566	oboInOwl:hasDbXref	MeSH:D055665
http://www.orpha.net/ORDO/Orphanet_49566	oboInOwl:hasDbXref	UMLS:C0043068
http://www.orpha.net/ORDO/Orphanet_49566	oboInOwl:hasDbXref	MeSH:D014884
http://www.orpha.net/ORDO/Orphanet_319640	oboInOwl:hasDbXref	UMLS:C0339512
http://www.orpha.net/ORDO/Orphanet_319640	oboInOwl:hasDbXref	ICD-10:H35.5
http://www.orpha.net/ORDO/Orphanet_319640	oboInOwl:hasDbXref	ICD-10:H35.5
http://www.orpha.net/ORDO/Orphanet_319640	oboInOwl:hasDbXref	OMIM:608051
http://www.orpha.net/ORDO/Orphanet_319646	oboInOwl:hasDbXref	OMIM:614921
http://www.orpha.net/ORDO/Orphanet_319646	oboInOwl:hasDbXref	ICD-10:E77.8
http://www.orpha.net/ORDO/Orphanet_319646	oboInOwl:hasDbXref	ICD-10:E77.8
http://www.orpha.net/ORDO/Orphanet_319646	oboInOwl:hasDbXref	UMLS:C2752015
http://www.orpha.net/ORDO/Orphanet_99829	oboInOwl:hasDbXref	ICD-10:A95.0
http://www.orpha.net/ORDO/Orphanet_99829	oboInOwl:hasDbXref	MedDRA:10048240
http://www.orpha.net/ORDO/Orphanet_99829	oboInOwl:hasDbXref	UMLS:C0043395
http://www.orpha.net/ORDO/Orphanet_99829	oboInOwl:hasDbXref	MeSH:D015004
http://www.orpha.net/ORDO/Orphanet_99829	oboInOwl:hasDbXref	ICD-10:A95.9
http://www.orpha.net/ORDO/Orphanet_99829	oboInOwl:hasDbXref	ICD-10:A95.1
http://www.orpha.net/ORDO/Orphanet_99828	oboInOwl:hasDbXref	MedDRA:10012310
http://www.orpha.net/ORDO/Orphanet_99828	oboInOwl:hasDbXref	UMLS:C0011311
http://www.orpha.net/ORDO/Orphanet_99828	oboInOwl:hasDbXref	UMLS:C0019100
http://www.orpha.net/ORDO/Orphanet_99828	oboInOwl:hasDbXref	UMLS:C0376300
http://www.orpha.net/ORDO/Orphanet_99828	oboInOwl:hasDbXref	ICD-10:A97.2
http://www.orpha.net/ORDO/Orphanet_99828	oboInOwl:hasDbXref	MeSH:D003715
http://www.orpha.net/ORDO/Orphanet_99828	oboInOwl:hasDbXref	OMIM:614371
http://www.orpha.net/ORDO/Orphanet_99828	oboInOwl:hasDbXref	ICD-10:A97.9
http://www.orpha.net/ORDO/Orphanet_99828	oboInOwl:hasDbXref	ICD-10:A97.1
http://www.orpha.net/ORDO/Orphanet_99828	oboInOwl:hasDbXref	ICD-10:A97.0
http://www.orpha.net/ORDO/Orphanet_73217	oboInOwl:hasDbXref	UMLS:C0431637
http://www.orpha.net/ORDO/Orphanet_73217	oboInOwl:hasDbXref	MeSH:C537371
http://www.orpha.net/ORDO/Orphanet_99825	oboInOwl:hasDbXref	ICD-10:A98.8
http://www.orpha.net/ORDO/Orphanet_99824	oboInOwl:hasDbXref	MeSH:D007835
http://www.orpha.net/ORDO/Orphanet_99824	oboInOwl:hasDbXref	ICD-10:A96.2
http://www.orpha.net/ORDO/Orphanet_99824	oboInOwl:hasDbXref	UMLS:C0023092
http://www.orpha.net/ORDO/Orphanet_99824	oboInOwl:hasDbXref	MedDRA:10023927
http://www.orpha.net/ORDO/Orphanet_63862	oboInOwl:hasDbXref	UMLS:C2931271
http://www.orpha.net/ORDO/Orphanet_63862	oboInOwl:hasDbXref	ICD-10:Q87.8
http://www.orpha.net/ORDO/Orphanet_63862	oboInOwl:hasDbXref	MeSH:C536633
http://www.orpha.net/ORDO/Orphanet_99827	oboInOwl:hasDbXref	ICD-10:A98.0
http://www.orpha.net/ORDO/Orphanet_99827	oboInOwl:hasDbXref	UMLS:C0019099
http://www.orpha.net/ORDO/Orphanet_99826	oboInOwl:hasDbXref	MedDRA:10026822
http://www.orpha.net/ORDO/Orphanet_99826	oboInOwl:hasDbXref	ICD-10:A98.3
http://www.orpha.net/ORDO/Orphanet_99826	oboInOwl:hasDbXref	UMLS:C0024788
http://www.orpha.net/ORDO/Orphanet_284448	oboInOwl:hasDbXref	UMLS:C3854437
http://www.orpha.net/ORDO/Orphanet_99810	oboInOwl:hasDbXref	MeSH:C536850
http://www.orpha.net/ORDO/Orphanet_99810	oboInOwl:hasDbXref	ICD-10:Q04.6
http://www.orpha.net/ORDO/Orphanet_99810	oboInOwl:hasDbXref	ICD-10:Q04.6
http://www.orpha.net/ORDO/Orphanet_99810	oboInOwl:hasDbXref	OMIM:175780
http://www.orpha.net/ORDO/Orphanet_99810	oboInOwl:hasDbXref	UMLS:C1867983
http://www.orpha.net/ORDO/Orphanet_99810	oboInOwl:hasDbXref	OMIM:614483
http://www.orpha.net/ORDO/Orphanet_99812	oboInOwl:hasDbXref	OMIM:606593
http://www.orpha.net/ORDO/Orphanet_99812	oboInOwl:hasDbXref	UMLS:C1847827
http://www.orpha.net/ORDO/Orphanet_99812	oboInOwl:hasDbXref	ICD-10:D81.1
http://www.orpha.net/ORDO/Orphanet_99812	oboInOwl:hasDbXref	ICD-10:D81.1
http://www.orpha.net/ORDO/Orphanet_319675	oboInOwl:hasDbXref	ICD-10:Q87.1
http://www.orpha.net/ORDO/Orphanet_319675	oboInOwl:hasDbXref	ICD-10:Q87.1
http://www.orpha.net/ORDO/Orphanet_319675	oboInOwl:hasDbXref	OMIM:614851
http://www.orpha.net/ORDO/Orphanet_99811	oboInOwl:hasDbXref	UMLS:C1855733
http://www.orpha.net/ORDO/Orphanet_99811	oboInOwl:hasDbXref	OMIM:243185
http://www.orpha.net/ORDO/Orphanet_99811	oboInOwl:hasDbXref	ICD-10:K59.8
http://www.orpha.net/ORDO/Orphanet_99811	oboInOwl:hasDbXref	ICD-10:K59.8
http://www.orpha.net/ORDO/Orphanet_99811	oboInOwl:hasDbXref	MeSH:C537394
http://www.orpha.net/ORDO/Orphanet_75840	oboInOwl:hasDbXref	ICD-10:G71.2
http://www.orpha.net/ORDO/Orphanet_75840	oboInOwl:hasDbXref	ICD-10:G71.2
http://www.orpha.net/ORDO/Orphanet_75840	oboInOwl:hasDbXref	UMLS:C0410179
http://www.orpha.net/ORDO/Orphanet_75840	oboInOwl:hasDbXref	OMIM:616470
http://www.orpha.net/ORDO/Orphanet_75840	oboInOwl:hasDbXref	OMIM:254090
http://www.orpha.net/ORDO/Orphanet_36273	oboInOwl:hasDbXref	ICD-10:C16.9
http://www.orpha.net/ORDO/Orphanet_319678	oboInOwl:hasDbXref	ICD-10:E88.8
http://www.orpha.net/ORDO/Orphanet_319678	oboInOwl:hasDbXref	ICD-10:E88.8
http://www.orpha.net/ORDO/Orphanet_319678	oboInOwl:hasDbXref	OMIM:614654
http://www.orpha.net/ORDO/Orphanet_99818	oboInOwl:hasDbXref	OMIM:175100
http://www.orpha.net/ORDO/Orphanet_99818	oboInOwl:hasDbXref	ICD-10:D12.6
http://www.orpha.net/ORDO/Orphanet_99818	oboInOwl:hasDbXref	ICD-10:D12.6
http://www.orpha.net/ORDO/Orphanet_99819	oboInOwl:hasDbXref	OMIM:603373
http://www.orpha.net/ORDO/Orphanet_99819	oboInOwl:hasDbXref	UMLS:C1863959
http://www.orpha.net/ORDO/Orphanet_99819	oboInOwl:hasDbXref	MeSH:C566384
http://www.orpha.net/ORDO/Orphanet_99819	oboInOwl:hasDbXref	ICD-10:E05.8
http://www.orpha.net/ORDO/Orphanet_99819	oboInOwl:hasDbXref	ICD-10:E05.8
http://www.orpha.net/ORDO/Orphanet_320663	oboInOwl:hasDbXref	SwissProt:Q9P219
http://www.orpha.net/ORDO/Orphanet_320663	oboInOwl:hasDbXref	OMIM:611204
http://www.orpha.net/ORDO/Orphanet_320663	oboInOwl:hasDbXref	Genatlas:CCDC88C
http://www.orpha.net/ORDO/Orphanet_320663	oboInOwl:hasDbXref	HGNC:19967
http://www.orpha.net/ORDO/Orphanet_320663	oboInOwl:hasDbXref	Reactome:Q9P219
http://www.orpha.net/ORDO/Orphanet_320663	oboInOwl:hasDbXref	Ensembl:ENSG00000015133
http://www.orpha.net/ORDO/Orphanet_319667	oboInOwl:hasDbXref	ICD-10:C85.7
http://www.orpha.net/ORDO/Orphanet_99807	oboInOwl:hasDbXref	UMLS:C1850056
http://www.orpha.net/ORDO/Orphanet_99807	oboInOwl:hasDbXref	OMIM:260565
http://www.orpha.net/ORDO/Orphanet_99807	oboInOwl:hasDbXref	OMIM:617507
http://www.orpha.net/ORDO/Orphanet_99806	oboInOwl:hasDbXref	ICD-10:K07.8
http://www.orpha.net/ORDO/Orphanet_99806	oboInOwl:hasDbXref	ICD-10:K07.8
http://www.orpha.net/ORDO/Orphanet_99806	oboInOwl:hasDbXref	UMLS:C2750325
http://www.orpha.net/ORDO/Orphanet_99806	oboInOwl:hasDbXref	OMIM:166750
http://www.orpha.net/ORDO/Orphanet_99803	oboInOwl:hasDbXref	ICD-10:G47.3
http://www.orpha.net/ORDO/Orphanet_99803	oboInOwl:hasDbXref	UMLS:C1859049
http://www.orpha.net/ORDO/Orphanet_99803	oboInOwl:hasDbXref	ICD-10:G47.3
http://www.orpha.net/ORDO/Orphanet_99803	oboInOwl:hasDbXref	UMLS:C1859587
http://www.orpha.net/ORDO/Orphanet_99803	oboInOwl:hasDbXref	MeSH:C536209
http://www.orpha.net/ORDO/Orphanet_99803	oboInOwl:hasDbXref	OMIM:209880
http://www.orpha.net/ORDO/Orphanet_75858	oboInOwl:hasDbXref	MeSH:C536984
http://www.orpha.net/ORDO/Orphanet_75858	oboInOwl:hasDbXref	UMLS:C1857802
http://www.orpha.net/ORDO/Orphanet_75858	oboInOwl:hasDbXref	OMIM:610156
http://www.orpha.net/ORDO/Orphanet_75857	oboInOwl:hasDbXref	ICD-10:Q93.5
http://www.orpha.net/ORDO/Orphanet_75857	oboInOwl:hasDbXref	ICD-10:Q93.5
http://www.orpha.net/ORDO/Orphanet_99802	oboInOwl:hasDbXref	UMLS:C0431391
http://www.orpha.net/ORDO/Orphanet_99802	oboInOwl:hasDbXref	ICD-10:Q04.5
http://www.orpha.net/ORDO/Orphanet_99802	oboInOwl:hasDbXref	ICD-10:Q04.5
http://www.orpha.net/ORDO/Orphanet_319671	oboInOwl:hasDbXref	OMIM:615071
http://www.orpha.net/ORDO/Orphanet_319671	oboInOwl:hasDbXref	ICD-10:Q87.1
http://www.orpha.net/ORDO/Orphanet_319671	oboInOwl:hasDbXref	ICD-10:Q87.1
http://www.orpha.net/ORDO/Orphanet_487075	oboInOwl:hasDbXref	SwissProt:O96008
http://www.orpha.net/ORDO/Orphanet_487075	oboInOwl:hasDbXref	Reactome:O96008
http://www.orpha.net/ORDO/Orphanet_487075	oboInOwl:hasDbXref	Genatlas:TOMM40
http://www.orpha.net/ORDO/Orphanet_487075	oboInOwl:hasDbXref	OMIM:608061
http://www.orpha.net/ORDO/Orphanet_487075	oboInOwl:hasDbXref	Ensembl:ENSG00000130204
http://www.orpha.net/ORDO/Orphanet_487075	oboInOwl:hasDbXref	HGNC:18001
http://www.orpha.net/ORDO/Orphanet_284454	oboInOwl:hasDbXref	UMLS:C0730298
http://www.orpha.net/ORDO/Orphanet_101111	oboInOwl:hasDbXref	ICD-10:G11.8
http://www.orpha.net/ORDO/Orphanet_101111	oboInOwl:hasDbXref	ICD-10:G11.8
http://www.orpha.net/ORDO/Orphanet_101111	oboInOwl:hasDbXref	OMIM:608703
http://www.orpha.net/ORDO/Orphanet_101111	oboInOwl:hasDbXref	MeSH:C537202
http://www.orpha.net/ORDO/Orphanet_101111	oboInOwl:hasDbXref	UMLS:C1837518
http://www.orpha.net/ORDO/Orphanet_101110	oboInOwl:hasDbXref	UMLS:C1837541
http://www.orpha.net/ORDO/Orphanet_101110	oboInOwl:hasDbXref	OMIM:608687
http://www.orpha.net/ORDO/Orphanet_101110	oboInOwl:hasDbXref	MeSH:C537199
http://www.orpha.net/ORDO/Orphanet_101110	oboInOwl:hasDbXref	ICD-10:G11.2
http://www.orpha.net/ORDO/Orphanet_101110	oboInOwl:hasDbXref	ICD-10:G11.2
http://www.orpha.net/ORDO/Orphanet_101112	oboInOwl:hasDbXref	ICD-10:G11.2
http://www.orpha.net/ORDO/Orphanet_101112	oboInOwl:hasDbXref	ICD-10:G11.2
http://www.orpha.net/ORDO/Orphanet_101112	oboInOwl:hasDbXref	UMLS:C1836395
http://www.orpha.net/ORDO/Orphanet_101112	oboInOwl:hasDbXref	OMIM:609306
http://www.orpha.net/ORDO/Orphanet_101112	oboInOwl:hasDbXref	MeSH:C537203
http://www.orpha.net/ORDO/Orphanet_73246	oboInOwl:hasDbXref	ICD-10:Q87.8
http://www.orpha.net/ORDO/Orphanet_73246	oboInOwl:hasDbXref	ICD-10:Q87.8
http://www.orpha.net/ORDO/Orphanet_97214	oboInOwl:hasDbXref	ICD-10:I27.2
http://www.orpha.net/ORDO/Orphanet_97214	oboInOwl:hasDbXref	UMLS:C0013743
http://www.orpha.net/ORDO/Orphanet_97214	oboInOwl:hasDbXref	MedDRA:10058554
http://www.orpha.net/ORDO/Orphanet_73247	oboInOwl:hasDbXref	MeSH:D057765
http://www.orpha.net/ORDO/Orphanet_73247	oboInOwl:hasDbXref	OMIM:613412
http://www.orpha.net/ORDO/Orphanet_73247	oboInOwl:hasDbXref	OMIM:610247
http://www.orpha.net/ORDO/Orphanet_73247	oboInOwl:hasDbXref	MedDRA:10064212
http://www.orpha.net/ORDO/Orphanet_73247	oboInOwl:hasDbXref	UMLS:C0341106
http://www.orpha.net/ORDO/Orphanet_73247	oboInOwl:hasDbXref	ICD-10:K20
http://www.orpha.net/ORDO/Orphanet_99878	oboInOwl:hasDbXref	ICD-10:E21.0
http://www.orpha.net/ORDO/Orphanet_99878	oboInOwl:hasDbXref	ICD-10:E21.0
http://www.orpha.net/ORDO/Orphanet_99878	oboInOwl:hasDbXref	OMIM:600166
http://www.orpha.net/ORDO/Orphanet_73245	oboInOwl:hasDbXref	ICD-10:G12.8
http://www.orpha.net/ORDO/Orphanet_73245	oboInOwl:hasDbXref	ICD-10:G12.8
http://www.orpha.net/ORDO/Orphanet_99877	oboInOwl:hasDbXref	OMIM:145000
http://www.orpha.net/ORDO/Orphanet_99877	oboInOwl:hasDbXref	ICD-10:E21.0
http://www.orpha.net/ORDO/Orphanet_99877	oboInOwl:hasDbXref	ICD-10:E21.0
http://www.orpha.net/ORDO/Orphanet_99877	oboInOwl:hasDbXref	MeSH:C564166
http://www.orpha.net/ORDO/Orphanet_99877	oboInOwl:hasDbXref	UMLS:C1840403
http://www.orpha.net/ORDO/Orphanet_319612	oboInOwl:hasDbXref	OMIM:300636
http://www.orpha.net/ORDO/Orphanet_319612	oboInOwl:hasDbXref	ICD-10:D84.8
http://www.orpha.net/ORDO/Orphanet_319612	oboInOwl:hasDbXref	ICD-10:D84.8
http://www.orpha.net/ORDO/Orphanet_99879	oboInOwl:hasDbXref	OMIM:618883
http://www.orpha.net/ORDO/Orphanet_99879	oboInOwl:hasDbXref	OMIM:145000
http://www.orpha.net/ORDO/Orphanet_99879	oboInOwl:hasDbXref	OMIM:617343
http://www.orpha.net/ORDO/Orphanet_99879	oboInOwl:hasDbXref	OMIM:610071
http://www.orpha.net/ORDO/Orphanet_99879	oboInOwl:hasDbXref	ICD-10:E21.0
http://www.orpha.net/ORDO/Orphanet_99879	oboInOwl:hasDbXref	ICD-10:E21.0
http://www.orpha.net/ORDO/Orphanet_87884	oboInOwl:hasDbXref	ICD-10:H90.5
http://www.orpha.net/ORDO/Orphanet_87884	oboInOwl:hasDbXref	ICD-10:H90.5
http://www.orpha.net/ORDO/Orphanet_490687	oboInOwl:hasDbXref	SwissProt:P07858
http://www.orpha.net/ORDO/Orphanet_490687	oboInOwl:hasDbXref	OMIM:116810
http://www.orpha.net/ORDO/Orphanet_490687	oboInOwl:hasDbXref	Genatlas:CTSB
http://www.orpha.net/ORDO/Orphanet_490687	oboInOwl:hasDbXref	HGNC:2527
http://www.orpha.net/ORDO/Orphanet_490687	oboInOwl:hasDbXref	Reactome:P07858
http://www.orpha.net/ORDO/Orphanet_490687	oboInOwl:hasDbXref	Ensembl:ENSG00000164733
http://www.orpha.net/ORDO/Orphanet_490687	oboInOwl:hasDbXref	IUPHAR:2343
http://www.orpha.net/ORDO/Orphanet_101104	oboInOwl:hasDbXref	ICD-10:Q07.8
http://www.orpha.net/ORDO/Orphanet_101104	oboInOwl:hasDbXref	ICD-10:Q07.8
http://www.orpha.net/ORDO/Orphanet_319605	oboInOwl:hasDbXref	ICD-10:D84.8
http://www.orpha.net/ORDO/Orphanet_319605	oboInOwl:hasDbXref	ICD-10:D84.8
http://www.orpha.net/ORDO/Orphanet_319605	oboInOwl:hasDbXref	OMIM:300636
http://www.orpha.net/ORDO/Orphanet_319605	oboInOwl:hasDbXref	OMIM:300645
http://www.orpha.net/ORDO/Orphanet_101102	oboInOwl:hasDbXref	OMIM:607731
http://www.orpha.net/ORDO/Orphanet_101102	oboInOwl:hasDbXref	UMLS:C1843173
http://www.orpha.net/ORDO/Orphanet_101102	oboInOwl:hasDbXref	MeSH:C535415
http://www.orpha.net/ORDO/Orphanet_101102	oboInOwl:hasDbXref	ICD-10:G60.0
http://www.orpha.net/ORDO/Orphanet_101102	oboInOwl:hasDbXref	ICD-10:G60.0
http://www.orpha.net/ORDO/Orphanet_101101	oboInOwl:hasDbXref	UMLS:C1854150
http://www.orpha.net/ORDO/Orphanet_101101	oboInOwl:hasDbXref	ICD-10:G60.0
http://www.orpha.net/ORDO/Orphanet_101101	oboInOwl:hasDbXref	ICD-10:G60.0
http://www.orpha.net/ORDO/Orphanet_101101	oboInOwl:hasDbXref	MeSH:C537991
http://www.orpha.net/ORDO/Orphanet_101101	oboInOwl:hasDbXref	OMIM:605589
http://www.orpha.net/ORDO/Orphanet_99865	oboInOwl:hasDbXref	OMIM:273300
http://www.orpha.net/ORDO/Orphanet_99865	oboInOwl:hasDbXref	UMLS:C0334517
http://www.orpha.net/ORDO/Orphanet_99865	oboInOwl:hasDbXref	ICD-10:C62.9
http://www.orpha.net/ORDO/Orphanet_99867	oboInOwl:hasDbXref	ICD-10:D38.4
http://www.orpha.net/ORDO/Orphanet_99867	oboInOwl:hasDbXref	MedDRA:10043670
http://www.orpha.net/ORDO/Orphanet_99867	oboInOwl:hasDbXref	MeSH:D013945
http://www.orpha.net/ORDO/Orphanet_99867	oboInOwl:hasDbXref	OMIM:274230
http://www.orpha.net/ORDO/Orphanet_99867	oboInOwl:hasDbXref	UMLS:C0040100
http://www.orpha.net/ORDO/Orphanet_99867	oboInOwl:hasDbXref	ICD-10:D15.0
http://www.orpha.net/ORDO/Orphanet_73256	oboInOwl:hasDbXref	UMLS:C0206719
http://www.orpha.net/ORDO/Orphanet_98535	oboInOwl:hasDbXref	ICD-10:G31.0
http://www.orpha.net/ORDO/Orphanet_99861	oboInOwl:hasDbXref	ICD-10:C91.0
http://www.orpha.net/ORDO/Orphanet_99861	oboInOwl:hasDbXref	UMLS:C1961099
http://www.orpha.net/ORDO/Orphanet_319600	oboInOwl:hasDbXref	ICD-10:D84.8
http://www.orpha.net/ORDO/Orphanet_319600	oboInOwl:hasDbXref	ICD-10:D84.8
http://www.orpha.net/ORDO/Orphanet_319600	oboInOwl:hasDbXref	OMIM:614893
http://www.orpha.net/ORDO/Orphanet_99860	oboInOwl:hasDbXref	UMLS:C1292769
http://www.orpha.net/ORDO/Orphanet_99860	oboInOwl:hasDbXref	ICD-10:C91.0
